cell_type,region_a,region_b,pair_idx,omega,mu_ct,mu_pair,expected_omega,residual,lowest_in_pair,tier
Fibroblast,Human MD-Re,Human PAG-DR,2850,13.13765635697497,13.991146217836357,23.09620981801323,9.923040556507233,1.323954717524528,False,None
Fibroblast,Human MD-Re,Human PB,2851,17.51122146236344,13.991146217836357,35.406506140568716,15.212028257687026,1.1511431063451105,False,None
Fibroblast,Human MD-Re,Human PN,2852,20.66557705684439,13.991146217836357,33.844917629059346,14.541108385795413,1.4211830699942867,False,None
Fibroblast,Human MD-Re,Human PTR,2853,13.12004084426407,13.991146217836357,30.57227600208063,13.135052766829917,0.9988571098394247,False,None
Fibroblast,Human MD-Re,Human Pir,2854,18.11532854708883,13.991146217836357,31.18139645024179,13.396754879796822,1.352217660890991,False,None
Fibroblast,Human MD-Re,Human PnAN,2855,11.377065069143113,13.991146217836357,38.05198142809311,16.348628538693667,0.6959033317208266,False,Weak
Fibroblast,Human MD-Re,Human PnEN,2856,15.518852220441474,13.991146217836357,25.144414215702405,10.803029761075107,1.4365277670860597,False,None
Fibroblast,Human MD-Re,Human PnRF,2857,13.449133450450248,13.991146217836357,19.423880478206325,8.345263368696337,1.611588856608035,False,None
Fibroblast,Human MD-Re,Human Pu,2858,11.453801167144793,13.991146217836357,17.444965708337232,7.495043714735322,1.528183370648862,False,None
Fibroblast,Human MD-Re,Human Pul,2859,12.415926803734262,13.991146217836357,22.01063219863641,9.456633694550549,1.3129330377773887,False,None
Fibroblast,Human MD-Re,Human RN,2860,10.609261549177393,13.991146217836357,16.981697996756846,7.296005676600289,1.454119146754965,False,None
Fibroblast,Human MD-Re,Human SC,2861,10.304440954029278,13.991146217836357,24.110317497908103,10.35874112017348,0.9947580342520141,False,None
Fibroblast,Human MD-Re,Human SEP,2862,12.483957919633605,13.991146217836357,20.62591176921173,8.86170331035008,1.4087537669031291,False,None
Fibroblast,Human MD-Re,Human SI,2863,16.257235378796008,13.991146217836357,18.50552796048883,7.950702990595947,2.044754457313396,False,None
Fibroblast,Human MD-Re,Human SN,2864,15.928072015365911,13.991146217836357,34.754671671952785,14.931974520767797,1.0667090272095439,False,None
Fibroblast,Human MD-Re,Human SN-RN,2865,13.362596032727865,13.991146217836357,45.23904232791286,19.436472706760444,0.6875010828523456,True,Weak
Fibroblast,Human MD-Re,Human STG,2866,11.944627626796935,13.991146217836357,36.543764998269644,15.700639413246064,0.7607733234558386,True,None
Fibroblast,Human MD-Re,Human STH,2867,12.565991766049079,13.991146217836357,36.005370995657984,15.469324164320284,0.8123167911260345,False,None
Fibroblast,Human MD-Re,Human SpC,2868,17.299119153262303,13.991146217836357,33.15955783252977,14.246650848807748,1.2142586588840285,False,None
Fibroblast,Human MD-Re,Human Sub,2869,9.95973551787442,13.991146217836357,40.30659731999168,17.31730024331277,0.5751321151644558,False,Weak
Fibroblast,Human MD-Re,Human TH-TL,2870,16.81568765951749,13.991146217836357,44.08012737403282,18.938557240131576,0.887907534153888,False,None
Fibroblast,Human MD-Re,Human V2,2871,14.178518523348938,13.991146217836357,35.07961063701726,15.07158108626624,0.9407452636982399,False,None
Fibroblast,Human MD-Re,Human VA,2872,10.575987403291771,13.991146217836357,30.764323944676466,13.217564119912875,0.800146479891749,False,None
Fibroblast,Human MD-Re,Human VLN,2873,11.804414526266346,13.991146217836357,35.60474266031802,15.297198467031029,0.7716716594680763,False,None
Fibroblast,Human MD-Re,Human VPL,2874,17.492337277390384,13.991146217836357,32.446455680002494,13.940274104042382,1.2548058342925967,False,None
Fibroblast,Human MEC,Human MG,2875,13.119916873618862,13.991146217836357,13.14340335752443,5.6469232655450226,2.3233743857775924,False,None
Fibroblast,Human MEC,Human MN,2876,12.41405613247554,13.991146217836357,11.260254296831018,4.837848328555354,2.5660283848093566,False,None
Fibroblast,Human MEC,Human MTG,2877,12.785067192094823,13.991146217836357,25.45764540305785,10.937606204577403,1.1689090787291516,False,None
Fibroblast,Human MEC,Human MoAN,2878,14.899172456713409,13.991146217836357,18.141524881456856,7.7943129445932176,1.9115440402028907,False,None
Fibroblast,Human MEC,Human MoRF-MoEN,2879,14.218169705535324,13.991146217836357,20.95141799312492,9.001553592571147,1.5795239743136535,False,None
Fibroblast,Human MEC,Human MoSR,2880,12.871756118075242,13.991146217836357,20.246673863800748,8.698767783455835,1.4797217765205783,False,None
Fibroblast,Human MEC,Human PAG,2881,13.451873096487661,13.991146217836357,26.3501321370323,11.321053624182415,1.1882174171274742,False,None
Fibroblast,Human MEC,Human PAG-DR,2882,15.999347122740735,13.991146217836357,20.61507058771259,8.857045512185618,1.8063977542769383,False,None
Fibroblast,Human MEC,Human PB,2883,14.78152729088134,13.991146217836357,27.543999881263634,11.83398618491252,1.2490742392218375,False,None
Fibroblast,Human MEC,Human PN,2884,14.185900758263294,13.991146217836357,28.97434116416481,12.448517082913163,1.1395655132075824,False,None
Fibroblast,Human MEC,Human PTR,2885,15.096877831812487,13.991146217836357,24.091346187549235,10.35059029873635,1.4585523526765025,False,None
Fibroblast,Human MEC,Human Pir,2886,14.467008299899328,13.991146217836357,20.680012850984557,8.884947263917041,1.6282604578478235,False,None
Fibroblast,Human MEC,Human PnAN,2887,13.059178912821453,13.991146217836357,33.099986655915835,14.221056727252881,0.9182987708497897,False,None
Fibroblast,Human MEC,Human PnEN,2888,11.693642489928664,13.991146217836357,22.643685283809187,9.728618210109122,1.2019839033026973,False,None
Fibroblast,Human MEC,Human PnRF,2889,15.254018359634637,13.991146217836357,19.041656353774023,8.181044844605035,1.8645562577124672,False,None
Fibroblast,Human MEC,Human Pu,2890,13.36273973732851,13.991146217836357,15.275982858578951,6.563163334616248,2.036021207463952,False,None
Fibroblast,Human MEC,Human Pul,2891,18.28592518630112,13.991146217836357,20.446323931719682,8.78454530871558,2.081601784005685,False,None
Fibroblast,Human MEC,Human RN,2892,9.31098502681849,13.991146217836357,15.285937334831317,6.567440169315506,1.4177495015975046,False,None
Fibroblast,Human MEC,Human SC,2893,13.60627352210887,13.991146217836357,21.545546000849377,9.256814363185057,1.469865656615292,False,None
Fibroblast,Human MEC,Human SEP,2894,14.577774127571656,13.991146217836357,19.829903544467406,8.519706854667954,1.7110652251590655,False,None
Fibroblast,Human MEC,Human SI,2895,20.939324941974757,13.991146217836357,21.37112098280505,9.181874511938407,2.280506547410242,False,None
Fibroblast,Human MEC,Human SN,2896,20.19454978678284,13.991146217836357,25.82897592447103,11.09714440815651,1.8197969715469908,False,None
Fibroblast,Human MEC,Human SN-RN,2897,12.898846069488133,13.991146217836357,30.897425445355434,13.274749762049678,0.9716828038720404,False,None
Fibroblast,Human MEC,Human STG,2898,14.200002278694152,13.991146217836357,27.392261620895642,11.768793457470673,1.2065809745076441,False,None
Fibroblast,Human MEC,Human STH,2899,11.836167363487014,13.991146217836357,25.414022502279714,10.918864089874395,1.084010870184132,False,None
Fibroblast,Human MEC,Human SpC,2900,13.0199044246533,13.991146217836357,24.314950683464904,10.446659588852429,1.2463222634866715,False,None
Fibroblast,Human MEC,Human Sub,2901,13.256429630129986,13.991146217836357,33.05184990170618,14.200375283498914,0.9335267107718055,False,None
Fibroblast,Human MEC,Human TH-TL,2902,14.027504166940808,13.991146217836357,33.31864371567962,14.315000404120177,0.9799164352732662,False,None
Fibroblast,Human MEC,Human V2,2903,12.54564264797215,13.991146217836357,28.31468527342049,12.165102955280432,1.0312812554148207,False,None
Fibroblast,Human MEC,Human VA,2904,13.584877163748908,13.991146217836357,25.61845522306631,11.006696430999922,1.2342374706989867,False,None
Fibroblast,Human MEC,Human VLN,2905,14.073826587478644,13.991146217836357,27.479446992265377,11.80625172369067,1.1920656036189547,False,None
Fibroblast,Human MEC,Human VPL,2906,10.831738845442489,13.991146217836357,22.869457654086776,9.825618904355325,1.1023976149371302,True,None
Fibroblast,Human MG,Human MN,2907,11.655761578681156,13.991146217836357,13.357457148155083,5.738889196857504,2.0310135252417156,False,None
Fibroblast,Human MG,Human MTG,2908,11.325820795603303,13.991146217836357,27.31004460824194,11.733469793656308,0.9652575917250495,False,None
Fibroblast,Human MG,Human MoAN,2909,12.784894883757577,13.991146217836357,19.707957286648902,8.467313943814524,1.50991152195285,False,None
Fibroblast,Human MG,Human MoRF-MoEN,2910,12.270881118339702,13.991146217836357,15.069469242241661,6.47443695888045,1.895281581436784,False,None
Fibroblast,Human MG,Human MoSR,2911,11.269418808649835,13.991146217836357,20.573851702316023,8.83933625708675,1.2749168581085282,False,None
Fibroblast,Human MG,Human PAG,2912,10.581866365261,13.991146217836357,24.500465541274526,10.526364071639202,1.005272693709249,False,None
Fibroblast,Human MG,Human PAG-DR,2913,10.757326047617846,13.991146217836357,25.139648176913195,10.800982083271178,0.9959581420173869,False,None
Fibroblast,Human MG,Human PB,2914,13.993953698808978,13.991146217836357,30.783751184552035,13.22591082661087,1.0580710759559022,False,None
Fibroblast,Human MG,Human PN,2915,14.380996073769563,13.991146217836357,28.94752144636534,12.436994276810552,1.1563080076818646,False,None
Fibroblast,Human MG,Human PTR,2916,14.241801752464427,13.991146217836357,26.24408021694621,11.275489546249204,1.2630761346590018,False,None
Fibroblast,Human MG,Human Pir,2917,17.952274833429044,13.991146217836357,22.32969895722918,9.59371732908179,1.8712532606114682,False,None
Fibroblast,Human MG,Human PnAN,2918,9.094548851663147,13.991146217836357,32.12024645092639,13.800121783140597,0.6590194633480569,True,Weak
Fibroblast,Human MG,Human PnEN,2919,12.388347136018373,13.991146217836357,26.500021490069678,11.3854519882819,1.0880856683396205,False,None
Fibroblast,Human MG,Human PnRF,2920,11.293479159416147,13.991146217836357,22.823144121153042,9.805720788203898,1.1517235095049816,False,None
Fibroblast,Human MG,Human Pu,2921,9.521688447837903,13.991146217836357,16.248634819849805,6.981052890309904,1.3639330051566498,False,None
Fibroblast,Human MG,Human Pul,2922,12.037684203482678,13.991146217836357,22.024733987443458,9.462692377916962,1.2721204201433158,False,None
Fibroblast,Human MG,Human RN,2923,9.201562075931335,13.991146217836357,16.44924773928936,7.067244094470398,1.302001452465875,True,None
Fibroblast,Human MG,Human SC,2924,12.423932908752425,13.991146217836357,23.184688865863336,9.961054637048406,1.2472507542066653,False,None
Fibroblast,Human MG,Human SEP,2925,11.938514319965027,13.991146217836357,22.59416211424226,9.707341107763257,1.229843907557491,False,None
Fibroblast,Human MG,Human SI,2926,13.432737605373214,13.991146217836357,19.80941000819912,8.51090202508168,1.5782977604238486,False,None
Fibroblast,Human MG,Human SN,2927,12.364686461646432,13.991146217836357,21.747951478061903,9.343775720700638,1.323307282970537,False,None
Fibroblast,Human MG,Human SN-RN,2928,11.011166918987248,13.991146217836357,30.675891907793822,13.179570237133175,0.8354723804243257,False,None
Fibroblast,Human MG,Human STG,2929,10.4853321110978,13.991146217836357,25.703093416132294,11.043060329191054,0.9494951398011507,False,None
Fibroblast,Human MG,Human STH,2930,11.451391708858209,13.991146217836357,25.782314167469167,11.077096681243054,1.0337899937488992,False,None
Fibroblast,Human MG,Human SpC,2931,11.193242692282286,13.991146217836357,23.65708032915866,10.164012597933025,1.101262182079405,False,None
Fibroblast,Human MG,Human Sub,2932,11.986020785947295,13.991146217836357,32.05255585929944,13.771039241403193,0.8703788127994606,False,None
Fibroblast,Human MG,Human TH-TL,2933,13.33136610508669,13.991146217836357,33.065445395022486,14.206216442400157,0.938417780634232,False,None
Fibroblast,Human MG,Human V2,2934,11.232190794442182,13.991146217836357,28.140840770217817,12.09041251605258,0.9290163408013641,False,None
Fibroblast,Human MG,Human VA,2935,11.731702156458066,13.991146217836357,27.786907583504608,11.93834889203277,0.9826905095969667,False,None
Fibroblast,Human MG,Human VLN,2936,11.473666189459763,13.991146217836357,27.32932164064461,11.741751965313393,0.9771681622431143,False,None
Fibroblast,Human MG,Human VPL,2937,12.377563755046525,13.991146217836357,23.606397329630987,10.14223718699758,1.2203977807691828,False,None
Fibroblast,Human MN,Human MTG,2938,13.914393858065395,13.991146217836357,33.46365428206239,14.377302649496215,0.9678028067770389,False,None
Fibroblast,Human MN,Human MoAN,2939,15.375316074936888,13.991146217836357,23.46579009819291,10.08182678758174,1.5250525920436748,False,None
Fibroblast,Human MN,Human MoRF-MoEN,2940,13.451881125190207,13.991146217836357,26.341055754920188,11.317154053278163,1.1886275526393222,False,None
Fibroblast,Human MN,Human MoSR,2941,13.426661375108049,13.991146217836357,24.07853590102549,10.345086495570497,1.2978781164233866,False,None
Fibroblast,Human MN,Human PAG,2942,18.16633993452442,13.991146217836357,38.965011784504746,16.74090230687397,1.0851470011305873,False,None
Fibroblast,Human MN,Human PAG-DR,2943,18.011135248646735,13.991146217836357,25.968004758730682,11.156876666035743,1.6143528146615647,False,None
Fibroblast,Human MN,Human PB,2944,17.315132197294542,13.991146217836357,38.373984498681004,16.486973728399708,1.050231078337214,False,None
Fibroblast,Human MN,Human PN,2945,18.277889225252505,13.991146217836357,39.51475860143087,16.977095171554048,1.0766205314015087,False,None
Fibroblast,Human MN,Human PTR,2946,22.38976509038745,13.991146217836357,33.3347290463439,14.321911295119357,1.5633224245717448,False,None
Fibroblast,Human MN,Human Pir,2947,19.08905432665841,13.991146217836357,27.18488995749746,11.679698430954002,1.6343790415057156,False,None
Fibroblast,Human MN,Human PnAN,2948,12.691836237469124,13.991146217836357,41.98954803640226,18.04036209394249,0.703524473144069,False,Weak
Fibroblast,Human MN,Human PnEN,2949,11.662755441108343,13.991146217836357,29.233333008375144,12.559790170322483,0.9285788443079454,False,None
Fibroblast,Human MN,Human PnRF,2950,21.270631959420236,13.991146217836357,27.57159910122875,11.845843895818325,1.7956198094868474,False,None
Fibroblast,Human MN,Human Pu,2951,13.05423284968926,13.991146217836357,16.130371237658796,6.930242201816593,1.8836618504137437,False,None
Fibroblast,Human MN,Human Pul,2952,26.279810789544577,13.991146217836357,23.26441361785062,9.995307527611875,2.629214830754034,False,None
Fibroblast,Human MN,Human RN,2953,8.735206779004747,13.991146217836357,17.535612387991495,7.53398909519426,1.1594397959212224,False,None
Fibroblast,Human MN,Human SC,2954,13.92594373429493,13.991146217836357,21.953291513789825,9.431997880027128,1.476457470774461,False,None
Fibroblast,Human MN,Human SEP,2955,23.250159918531345,13.991146217836357,26.07456019985861,11.202657076421705,2.0754147663295064,False,None
Fibroblast,Human MN,Human SI,2956,24.50175101642219,13.991146217836357,25.756649123964596,11.066069968653105,2.214133028783334,False,None
Fibroblast,Human MN,Human SN,2957,36.42485508366279,13.991146217836357,36.87446933539382,15.84272300944446,2.299153691063621,False,None
Fibroblast,Human MN,Human SN-RN,2958,12.580449060886641,13.991146217836357,44.237172182432694,19.00602986941664,0.6619188303565882,False,Weak
Fibroblast,Human MN,Human STG,2959,15.200780121493866,13.991146217836357,41.2555624139138,17.725012988732782,0.857589223272023,False,None
Fibroblast,Human MN,Human STH,2960,12.045632873766754,13.991146217836357,35.87177582748777,15.411926423203793,0.7815786646652533,False,None
Fibroblast,Human MN,Human SpC,2961,13.504733531101005,13.991146217836357,33.71894635473055,14.486986169467754,0.9321975856899133,False,None
Fibroblast,Human MN,Human Sub,2962,18.344269580453687,13.991146217836357,40.730176852366434,17.49928667796071,1.0482867055122413,False,None
