pair_type,cancer,sample_a,sample_b,omega,kn,kf
TN,TCGA-BRCA,TCGA-E2-A158-01,TCGA-BH-A18Q-11,41.51764387525234,0.0050701862179488785,0.21050218577801408
TN,TCGA-BRCA,TCGA-A8-A08T-01,TCGA-E2-A1LH-11,254.77072023120223,0.002088962823533441,0.5322065630878205
TN,TCGA-BRCA,TCGA-A7-A3J1-01,TCGA-BH-A0B3-11,192.2456786778168,0.0023473578558055315,0.45126940408903926
TN,TCGA-BRCA,TCGA-D8-A3Z5-01,TCGA-BH-A1FG-11,15.20448147827903,0.018899823742330662,0.2873620200330048
TN,TCGA-BRCA,TCGA-A2-A0ET-01,TCGA-BH-A0C3-11,120.98538026106876,0.0035436469219091984,0.4287294703581502
TN,TCGA-BRCA,TCGA-AN-A0AM-01,TCGA-BH-A0B7-11,77.55017957419632,0.006755983002282855,0.5239276950272533
TN,TCGA-BRCA,TCGA-E2-A1LG-01,TCGA-BH-A0HK-11,76.83223046093046,0.006128712991791801,0.4708826890142463
TN,TCGA-BRCA,TCGA-B6-A0X7-01,TCGA-BH-A1ET-11,157.93553214999753,0.002865261022918631,0.4525265244033002
TN,TCGA-BRCA,TCGA-AO-A0JG-01,TCGA-BH-A1FM-11,167.9511470868748,0.0025904973230486375,0.43507699693149715
TN,TCGA-BRCA,TCGA-E2-A14S-01,TCGA-E9-A1RI-11,79.541257504321,0.008030858892864583,0.638784615178208
TN,TCGA-BRCA,TCGA-A2-A04T-01,TCGA-BH-A1ET-11,96.97248693865444,0.005952397524965887,0.5772187912434334
TN,TCGA-BRCA,TCGA-E2-A154-01,TCGA-E9-A1N6-11,233.80700137060714,0.0023076190812484658,0.5395374976922992
TN,TCGA-BRCA,TCGA-EW-A1OY-01,TCGA-E9-A1RC-11,100.57405312582834,0.0065068024218866965,0.6544154924581012
TN,TCGA-BRCA,TCGA-B6-A0IH-01,TCGA-BH-A0B3-11,190.44387346999238,0.0018093809718741877,0.34458552086661964
TN,TCGA-BRCA,TCGA-GM-A2DM-01,TCGA-BH-A18P-11,183.0395611130308,0.0029052944919943716,0.5317838287187555
TN,TCGA-BRCA,TCGA-AR-A5QN-01,TCGA-BH-A203-11,90.42942328879933,0.0056349556167252434,0.5095657866784443
TN,TCGA-BRCA,TCGA-A2-A0T5-01,TCGA-E9-A1RF-11,85.93228384401922,0.0073780703131807335,0.6340144323733786
TN,TCGA-BRCA,TCGA-B6-A0RG-01,TCGA-BH-A0BT-11,132.6210245717076,0.003584487456684596,0.4753783990699455
TN,TCGA-BRCA,TCGA-B6-A1KI-01,TCGA-BH-A0H7-11,199.51050545462266,0.0022322818443312443,0.44536367907970387
TN,TCGA-BRCA,TCGA-BH-A0E6-01,TCGA-E9-A1R7-11,37.521579197869244,0.01605687818709718,0.602479426567706
TN,TCGA-BRCA,TCGA-D8-A1JN-01,TCGA-E2-A15M-11,90.08868218230921,0.0039044338370421675,0.3517452990471459
TN,TCGA-BRCA,TCGA-E2-A10E-01,TCGA-BH-A209-11,226.75938871002617,0.0022985330672915267,0.521213953268808
TN,TCGA-BRCA,TCGA-E2-A14Z-01,TCGA-BH-A18S-11,143.1655256784077,0.0034952642490867717,0.5004013436054526
TN,TCGA-BRCA,TCGA-AO-A12C-01,TCGA-BH-A0B3-11,168.49821435659396,0.0029098526040660763,0.49030496782601884
TN,TCGA-BRCA,TCGA-BH-A0E6-01,TCGA-BH-A0C0-11,36.53500049480897,0.013465109788315766,0.49194779277877365
TN,TCGA-BRCA,TCGA-E9-A1QZ-01,TCGA-BH-A0DO-11,146.01697263799974,0.0027626163073896128,0.403388869765401
TN,TCGA-BRCA,TCGA-A7-A26I-01,TCGA-BH-A0BQ-11,52.494001908124446,0.006106277957615751,0.3205429667586195
TN,TCGA-BRCA,TCGA-E9-A1RI-01,TCGA-E2-A158-11,177.87652092614633,0.0032900012671859213,0.5852139792496445
TN,TCGA-BRCA,TCGA-BH-A18H-01,TCGA-BH-A1F8-11,135.07639736058627,0.003707902490153975,0.5008501101343457
TN,TCGA-BRCA,TCGA-C8-A12Y-01,TCGA-E9-A1RB-11,61.03618901663421,0.008923296988234627,0.5446440416254514
TN,TCGA-BRCA,TCGA-E9-A1NC-01,TCGA-E9-A1RI-11,48.37586702609882,0.013722260758300289,0.6638262617409887
TN,TCGA-BRCA,TCGA-AR-A1AR-01,TCGA-BH-A203-11,156.9667631939938,0.003732941583119872,0.5859477574945893
TN,TCGA-BRCA,TCGA-B6-A0IM-01,TCGA-GI-A2C8-11,34.247699857091455,0.011391867943401423,0.39014527413723366
TN,TCGA-BRCA,TCGA-A2-A0SX-01,TCGA-BH-A0DP-11,178.22374071579702,0.0033095910743566512,0.5898477015114559
TN,TCGA-BRCA,TCGA-A8-A06O-01,TCGA-BH-A18J-11,126.67543536943379,0.003778681521825265,0.4786661268996501
TN,TCGA-BRCA,TCGA-E2-A10B-01,TCGA-A7-A0CE-11,146.5045934543108,0.0032925953961680764,0.4823803499251394
TN,TCGA-BRCA,TCGA-BH-A0B1-01,TCGA-BH-A0H5-11,121.2217807319719,0.0041663737410388875,0.5050552440836615
TN,TCGA-BRCA,TCGA-BH-A0BJ-01,TCGA-BH-A0H9-11,29.76070373325966,0.005049154036845558,0.1502663773941527
TN,TCGA-BRCA,TCGA-E9-A1R0-01,TCGA-BH-A0B5-11,11.618133133467344,0.004637464779861609,0.053878683214198
TN,TCGA-BRCA,TCGA-B6-A0IA-01,TCGA-BH-A0BJ-11,26.341230774081808,0.010826189329133457,0.2851751515226063
TN,TCGA-BRCA,TCGA-A2-A0YC-01,TCGA-BH-A1FG-11,46.43805364684014,0.011718024807542107,0.544162264647644
TN,TCGA-BRCA,TCGA-A8-A09N-01,TCGA-BH-A0DQ-11,125.40693157261452,0.0036068759849521748,0.452327249835804
TN,TCGA-BRCA,TCGA-BH-A0BD-01,TCGA-BH-A1F6-11,94.38548202698712,0.005440727914671671,0.5135257268039701
TN,TCGA-BRCA,TCGA-A8-A07C-01,TCGA-GI-A2C8-11,47.15234482141136,0.012690541171507282,0.598388773289229
TN,TCGA-BRCA,TCGA-A8-A08J-01,TCGA-BH-A1EO-11,138.33931460351297,0.004564355120338131,0.6314297589546121
TN,TCGA-BRCA,TCGA-AR-A2LR-01,TCGA-BH-A18K-11,124.3748152172419,0.004777406429035389,0.5941890418289401
TN,TCGA-BRCA,TCGA-E9-A54X-01,TCGA-A7-A0DB-11,137.1485249825293,0.005039330054524705,0.6911366838781923
TN,TCGA-BRCA,TCGA-AO-A03L-01,TCGA-BH-A0DP-11,148.56112380848552,0.003817351719025688,0.5671100613507103
TN,TCGA-BRCA,TCGA-E2-A15H-01,TCGA-E9-A1ND-11,127.40944048862183,0.004662764441931689,0.5940802086767575
TN,TCGA-BRCA,TCGA-D8-A1Y1-01,TCGA-E9-A1RF-11,108.34609040205954,0.006198065992985005,0.6715362183938843
TN,TCGA-BRCA,TCGA-E2-A574-01,TCGA-A7-A0D9-11,34.493741118116816,0.018008372140995273,0.6211761265901979
TN,TCGA-BRCA,TCGA-D8-A1JP-01,TCGA-BH-A0AZ-11,124.4369623230511,0.004119083800884672,0.5125662757361761
TN,TCGA-BRCA,TCGA-B6-A0RN-01,TCGA-BH-A1FN-11,154.082782943894,0.0037728482654816593,0.5813309603704574
TN,TCGA-BRCA,TCGA-BH-A18G-01,TCGA-A7-A0CH-11,46.33816839504635,0.005142127749444748,0.23827678156261145
TN,TCGA-BRCA,TCGA-C8-A1HL-01,TCGA-BH-A1ET-11,92.21543078047323,0.0067472904435007044,0.6222042948483877
TN,TCGA-BRCA,TCGA-E9-A243-01,TCGA-BH-A0BA-11,98.06156799968112,0.004295563526970518,0.4212296948969695
TN,TCGA-BRCA,TCGA-E9-A1RA-01,TCGA-BH-A18M-11,184.26349215988725,0.002274622507021505,0.4191298864892602
TN,TCGA-BRCA,TCGA-AR-A1AJ-01,TCGA-BH-A0BV-11,200.1964108102464,0.0028923870506031117,0.5790455062047775
TN,TCGA-BRCA,TCGA-E9-A22A-01,TCGA-BH-A0B5-11,101.79424432093651,0.005417751583825083,0.5514959283940313
TN,TCGA-BRCA,TCGA-BH-A1F8-01,TCGA-E9-A1R7-11,94.98742848431336,0.006891331112608382,0.6545898212206123
TN,TCGA-BRCA,TCGA-XX-A89A-01,TCGA-BH-A0AZ-11,153.21116000717026,0.0031630286878459807,0.4846112944008404
TN,TCGA-BRCA,TCGA-D8-A73X-01,TCGA-BH-A0H7-11,241.6164187169036,0.0021596892677010595,0.5218163864032621
TN,TCGA-BRCA,TCGA-BH-A0BM-01,TCGA-BH-A0DD-11,67.8590030898129,0.0046848435098237945,0.31790881020842277
TN,TCGA-BRCA,TCGA-AO-A0JB-01,TCGA-BH-A18S-11,9.929001913525793,0.022353632327569956,0.2219492581546941
TN,TCGA-BRCA,TCGA-BH-A0HU-01,TCGA-BH-A1F2-11,84.4907434059905,0.0072080484595823426,0.6090133728565168
TN,TCGA-BRCA,TCGA-AR-A1AO-01,TCGA-E2-A1IG-11,193.22789931756608,0.0018660481434908658,0.36057256279218414
TN,TCGA-BRCA,TCGA-A2-A0EM-01,TCGA-E2-A1LB-11,206.54595585961454,0.0026612984361178683,0.5496804293156624
TN,TCGA-BRCA,TCGA-A2-A0EV-01,TCGA-A7-A13G-11,35.00391012438151,0.0061092675311203585,0.21384825158513918
TN,TCGA-BRCA,TCGA-EW-A1PB-01,TCGA-BH-A18S-11,73.96676298814751,0.006252804537041273,0.4624997112025453
TN,TCGA-BRCA,TCGA-BH-A1EW-01,TCGA-BH-A1FN-11,117.90289565166597,0.004729395012124401,0.5576093666100128
TN,TCGA-BRCA,TCGA-E9-A2JT-01,TCGA-BH-A1FM-11,281.21888903753864,0.0018824143451072967,0.5293704708393998
TN,TCGA-BRCA,TCGA-D8-A1X8-01,TCGA-BH-A1FM-11,214.1822517187502,0.0022932185866902273,0.49116672058060284
TN,TCGA-BRCA,TCGA-A8-A079-01,TCGA-E9-A1RF-11,67.32236297285073,0.009620074750633666,0.647646164188116
TN,TCGA-BRCA,TCGA-BH-A0H0-01,TCGA-BH-A0BV-11,66.60392251850232,0.004034225759628354,0.26869525991643306
TN,TCGA-BRCA,TCGA-A8-A07Z-01,TCGA-BH-A1FM-11,68.75908398506355,0.006454006694919308,0.44377158837611913
TN,TCGA-BRCA,TCGA-BH-A1FB-01,TCGA-A7-A0DB-11,84.52576293318333,0.0024271682709032915,0.2051582498653161
TN,TCGA-BRCA,TCGA-BH-A42T-01,TCGA-BH-A1FM-11,61.56112853651888,0.009324035694504147,0.5739981598684598
TN,TCGA-BRCA,TCGA-D8-A73X-01,TCGA-BH-A0BS-11,295.30791368431676,0.00185365049449356,0.5473976602287952
TN,TCGA-BRCA,TCGA-A2-A0CZ-01,TCGA-BH-A1EO-11,61.55741408331394,0.003286338862496377,0.20229852217677638
TN,TCGA-BRCA,TCGA-D8-A1XG-01,TCGA-BH-A1ET-11,212.3171277517577,0.0024823819325210006,0.5270522018957164
TN,TCGA-BRCA,TCGA-E9-A1R2-01,TCGA-E2-A15K-11,77.32974898575277,0.006294599695069355,0.4867598143855092
TN,TCGA-BRCA,TCGA-BH-A0BO-01,TCGA-E2-A153-11,297.24624272666324,0.0012915398249748892,0.38390536030563804
TN,TCGA-BRCA,TCGA-S3-AA11-01,TCGA-BH-A204-11,103.56146936562502,0.005547190207104693,0.5744751686983678
TN,TCGA-BRCA,TCGA-OL-A5S0-01,TCGA-BH-A18N-11,55.16479538925209,0.010712439953420305,0.5909495581500803
TN,TCGA-BRCA,TCGA-A2-A0EN-01,TCGA-BH-A0DP-11,210.70881594830357,0.0024029262200681873,0.5063177386417005
TN,TCGA-BRCA,TCGA-LL-A5YN-01,TCGA-E2-A1LB-11,49.868707736772556,0.01093260666262167,0.5451949664593725
TN,TCGA-BRCA,TCGA-BH-A1EX-01,TCGA-E9-A1R7-11,140.65367655367368,0.003591956819465163,0.5052219326798155
TN,TCGA-BRCA,TCGA-A2-A1FX-01,TCGA-E9-A1N4-11,151.06303445971812,0.003582329312209073,0.5411575363362975
TN,TCGA-BRCA,TCGA-A7-A0CJ-01,TCGA-BH-A18J-11,83.33739556945098,0.0046176857579498885,0.3848259046256899
TN,TCGA-BRCA,TCGA-D8-A1JG-01,TCGA-BH-A0E0-11,87.18752329799456,0.007119383850714171,0.620721445351508
TN,TCGA-BRCA,TCGA-B6-A2IU-01,TCGA-E9-A1RH-11,70.81556538955196,0.005581862919582695,0.3952827785772237
TN,TCGA-BRCA,TCGA-PL-A8LX-01,TCGA-E9-A1RD-11,78.58196344409302,0.006455991841751718,0.5073245149038963
TN,TCGA-BRCA,TCGA-AR-A24L-01,TCGA-E2-A1IG-11,142.9129720647051,0.003861127798630731,0.5518052492239699
TN,TCGA-BRCA,TCGA-A2-A0T6-01,TCGA-E9-A1N9-11,418.00180040398095,0.001306881731016327,0.5462789164798959
TN,TCGA-BRCA,TCGA-AR-A24R-01,TCGA-E2-A1L7-11,153.7023687187002,0.003155306540196191,0.48497808926176117
TN,TCGA-BRCA,TCGA-E9-A1NI-01,TCGA-BH-A1FR-11,103.18082840956617,0.003907741439645178,0.4032039989529802
TN,TCGA-BRCA,TCGA-BH-A5J0-01,TCGA-BH-A0BJ-11,50.75765761421049,0.01044761831488981,0.5302966333111316
TN,TCGA-BRCA,TCGA-AR-A24Q-01,TCGA-BH-A0BM-11,141.11830344106923,0.003990392814657066,0.5631174640678382
TN,TCGA-BRCA,TCGA-D8-A1JE-01,TCGA-BH-A0DP-11,144.2571048553261,0.003982747714070639,0.5745396546009984
TN,TCGA-BRCA,TCGA-BH-A0DI-01,TCGA-E9-A1NG-11,129.86277410055212,0.002431596356708284,0.31577384837493344
TN,TCGA-BRCA,TCGA-A2-A1FW-01,TCGA-E2-A1LS-11,36.228590382650914,0.006641607727375397,0.2406160858373323
TN,TCGA-BRCA,TCGA-D8-A1XL-01,TCGA-BH-A18Q-11,49.246832895224834,0.008338360753747392,0.4106378586598988
TN,TCGA-BRCA,TCGA-E2-A14S-01,TCGA-BH-A1EW-11,68.49546171128075,0.004910124634121854,0.3363212538741099
TN,TCGA-BRCA,TCGA-AR-A251-01,TCGA-BH-A1F8-11,113.03104778544096,0.004833286112046942,0.546311393491486
TN,TCGA-BRCA,TCGA-D8-A27M-01,TCGA-BH-A0DO-11,191.3328747964636,0.0029940151062727845,0.5728535174672114
TN,TCGA-BRCA,TCGA-D8-A1X6-01,TCGA-BH-A1FU-11,68.42285401567513,0.0046486192321037595,0.31807179509269534
TN,TCGA-BRCA,TCGA-AR-A24N-01,TCGA-A7-A0CE-11,106.13080952373981,0.004325771418141545,0.4590976224220181
TN,TCGA-BRCA,TCGA-A2-A0EU-01,TCGA-BH-A0H5-11,151.10067692506254,0.00364141606306377,0.5502204320947319
TN,TCGA-BRCA,TCGA-E9-A243-01,TCGA-BH-A0AZ-11,88.92638874913888,0.005227429327696765,0.46485641255341226
TN,TCGA-BRCA,TCGA-A2-A3Y0-01,TCGA-E9-A1R7-11,49.056295931653764,0.013400467448206744,0.6573772967617232
TN,TCGA-BRCA,TCGA-A7-A13G-01,TCGA-E2-A15K-11,48.498392120332454,0.012353116577041101,0.5991062916615184
TN,TCGA-BRCA,TCGA-OL-A66N-01,TCGA-BH-A1EO-11,63.257696082054856,0.007907189521122078,0.5001905915903493
TN,TCGA-BRCA,TCGA-BH-A1EV-01,TCGA-BH-A203-11,114.49100423912081,0.00507262864039355,0.5807703471707836
TN,TCGA-BRCA,TCGA-BH-A1FH-01,TCGA-E2-A15K-11,48.283665792911805,0.007363629522934401,0.3555430269081832
TN,TCGA-BRCA,TCGA-C8-A1HN-01,TCGA-BH-A0BQ-11,104.1573560677621,0.004975283859380011,0.5182124124796335
TN,TCGA-BRCA,TCGA-E9-A249-01,TCGA-BH-A0BS-11,175.27860602952106,0.002889737936674384,0.5065092373309105
TN,TCGA-BRCA,TCGA-B6-A0X0-01,TCGA-E2-A153-11,108.8333160699117,0.00314853476705416,0.3426654794599112
TN,TCGA-BRCA,TCGA-AR-A0TU-01,TCGA-BH-A1EU-11,77.60351968687247,0.00823163039215572,0.6388034911927142
TN,TCGA-BRCA,TCGA-BH-A5J0-01,TCGA-A7-A13G-11,31.814689746118887,0.014727663949603967,0.4685560592417501
TN,TCGA-BRCA,TCGA-AO-A12G-01,TCGA-E9-A1RB-11,76.67995598648331,0.006081386195670588,0.46632042582082783
TN,TCGA-BRCA,TCGA-OL-A6VR-01,TCGA-E2-A1L7-11,114.76676646805613,0.0025663048387356236,0.2945265081130138
TN,TCGA-BRCA,TCGA-D8-A1Y1-01,TCGA-A7-A0D9-11,138.70176341513474,0.004801637021048816,0.6659955220988653
TN,TCGA-BRCA,TCGA-A8-A0A2-01,TCGA-BH-A208-11,185.54997326868892,0.002840890449620763,0.5271271469864062
TN,TCGA-BRCA,TCGA-AO-A0JG-01,TCGA-E2-A15M-11,172.55291476007463,0.0025638043536942074,0.4423919141045048
TN,TCGA-BRCA,TCGA-E9-A3QA-01,TCGA-BH-A0BJ-11,92.40689083902372,0.005957056152130226,0.5504730375718324
TN,TCGA-BRCA,TCGA-AR-A0TT-01,TCGA-E9-A1RB-11,149.49645316654798,0.0034709709589847925,0.5188978474123181
TN,TCGA-BRCA,TCGA-A2-A25E-01,TCGA-BH-A18S-11,154.70868810360855,0.0036947059014052802,0.5716031029350714
TN,TCGA-BRCA,TCGA-A8-A08G-01,TCGA-BH-A1EO-11,95.22628788028604,0.005779640913377609,0.5503737494619755
TN,TCGA-BRCA,TCGA-B6-A401-01,TCGA-BH-A0BA-11,88.36116805200216,0.005986259609103536,0.5289528913229102
TN,TCGA-BRCA,TCGA-BH-A1FR-01,TCGA-BH-A1FC-11,322.2185692606213,0.0015958567277335254,0.5142146715552334
TN,TCGA-BRCA,TCGA-BH-A0AV-01,TCGA-BH-A203-11,146.5503584359243,0.004093955509139116,0.5999706472850644
TN,TCGA-BRCA,TCGA-AQ-A1H3-01,TCGA-BH-A0B7-11,259.61121958800055,0.001961169092941282,0.5091415000367789
TN,TCGA-BRCA,TCGA-MS-A51U-01,TCGA-BH-A0H9-11,13.308194755349025,0.004982297940506881,0.06630539132143992
TN,TCGA-BRCA,TCGA-A2-A0EY-01,TCGA-A7-A0CH-11,146.62523809103934,0.0034957159469476084,0.5125601830198361
TN,TCGA-BRCA,TCGA-E2-A1BC-01,TCGA-BH-A1EV-11,218.4638909536812,0.0023081226700802566,0.5042414593041327
TN,TCGA-BRCA,TCGA-D8-A147-01,TCGA-E2-A1BC-11,77.00706857697008,0.008050535152952072,0.6199481126046885
TN,TCGA-BRCA,TCGA-BH-A0C0-01,TCGA-BH-A0C0-11,121.34206732195537,0.004493089780738073,0.5452008026579089
TN,TCGA-BRCA,TCGA-AN-A0XT-01,TCGA-GI-A2C9-11,130.9111843760226,0.0035187846215169218,0.4606482623669146
TN,TCGA-BRCA,TCGA-EW-A1P1-01,TCGA-E9-A1NF-11,80.12212130398892,0.0017327542316609326,0.13883194473913735
TN,TCGA-BRCA,TCGA-A8-A08B-01,TCGA-E9-A1N9-11,88.84687585232557,0.0056953839403918625,0.5060170698833246
TN,TCGA-BRCA,TCGA-D8-A1JG-01,TCGA-BH-A18U-11,100.1614485560345,0.004216226523405393,0.42230335602465746
TN,TCGA-BRCA,TCGA-EW-A1PC-01,TCGA-BH-A1FU-11,99.88422739801942,0.006113279991020764,0.6106202487708801
TN,TCGA-BRCA,TCGA-LL-A8F5-01,TCGA-BH-A0BT-11,36.105235565417324,0.011557788220836241,0.41729666632849804
TN,TCGA-BRCA,TCGA-E2-A56Z-01,TCGA-BH-A0B3-11,56.97302591007797,0.0069674397097131135,0.39695612310839135
TN,TCGA-BRCA,TCGA-A2-A25C-01,TCGA-BH-A1F8-11,172.98822230634886,0.003188716013163941,0.5516103145570183
TN,TCGA-BRCA,TCGA-A1-A0SM-01,TCGA-E9-A1NF-11,156.47913120018552,0.004212365882847948,0.6591473536453495
TN,TCGA-BRCA,TCGA-D8-A1JM-01,TCGA-BH-A0BM-11,71.88333266039272,0.0059960412206978096,0.4310154257128479
TN,TCGA-BRCA,TCGA-AR-A0U2-01,TCGA-E9-A1RC-11,92.8175358860224,0.006764400446568055,0.6278549811967564
TN,TCGA-BRCA,TCGA-D8-A27I-01,TCGA-BH-A1FB-11,259.51801328549135,0.0013794399034171134,0.3579895031815393
TN,TCGA-BRCA,TCGA-AR-A256-01,TCGA-BH-A0BS-11,113.82015171555376,0.005331491864536812,0.6068312128918205
TN,TCGA-BRCA,TCGA-A8-A07R-01,TCGA-BH-A0E0-11,92.85184558015295,0.00663814936260353,0.6163644195544538
TN,TCGA-BRCA,TCGA-BH-A0E6-01,TCGA-BH-A0H9-11,58.10942011232721,0.008623004346038715,0.501077782174387
TN,TCGA-BRCA,TCGA-GM-A5PV-01,TCGA-E2-A1BC-11,85.99616946802483,0.005134351291809093,0.441534543798787
TN,TCGA-BRCA,TCGA-OL-A5RX-01,TCGA-BH-A18V-11,82.645315277504,0.0039613846256076465,0.3273898813188011
TN,TCGA-BRCA,TCGA-AN-A0XP-01,TCGA-BH-A1FR-11,138.81161110437262,0.0023111371379017503,0.32081266959529053
TN,TCGA-BRCA,TCGA-A2-A4RY-01,TCGA-GI-A2C8-11,0.9152603760332207,0.011704120647488828,0.010712317864958808
TN,TCGA-BRCA,TCGA-D8-A27W-01,TCGA-BH-A0DT-11,112.75686332975219,0.003974807898655832,0.4481868709907552
TN,TCGA-BRCA,TCGA-A7-A3J1-01,TCGA-BH-A209-11,107.92562718476096,0.003768247932034027,0.4066905214524508
TN,TCGA-BRCA,TCGA-BH-A1FB-01,TCGA-BH-A0DQ-11,379.72587687508445,0.0008609747021387703,0.3269343737369092
TN,TCGA-BRCA,TCGA-E9-A244-01,TCGA-BH-A0BT-11,101.00670663089936,0.005241830478070392,0.529460033307363
TN,TCGA-BRCA,TCGA-B6-A0I8-01,TCGA-E9-A1RD-11,110.19559021388952,0.005461593086683456,0.6018434736951821
TN,TCGA-BRCA,TCGA-C8-A12T-01,TCGA-E9-A1RD-11,114.57563160677557,0.005463257170144075,0.6259561408995028
TN,TCGA-BRCA,TCGA-B6-A0RI-01,TCGA-BH-A0C3-11,220.71495421819563,0.002673811480637919,0.5901501785370842
TN,TCGA-BRCA,TCGA-AR-A252-01,TCGA-BH-A18J-11,146.00775478720917,0.003398066043630943,0.4961439936492087
TN,TCGA-BRCA,TCGA-A2-A0YK-01,TCGA-BH-A1EV-11,182.93326031986658,0.0017118621995310893,0.31315653337856014
TN,TCGA-BRCA,TCGA-E2-A1IG-01,TCGA-BH-A0B3-11,173.56900488663308,0.0028852484289185482,0.500789698658114
TN,TCGA-BRCA,TCGA-B6-A409-01,TCGA-E9-A1N5-11,52.79068460797087,0.010033096774512914,0.529654047464561
TN,TCGA-BRCA,TCGA-E9-A245-01,TCGA-BH-A18N-11,175.17122111331267,0.002645101398289651,0.46334564190692895
TN,TCGA-BRCA,TCGA-B6-A0IC-01,TCGA-GI-A2C8-11,57.89164925266689,0.010536574645424464,0.609979683697456
TN,TCGA-BRCA,TCGA-B6-A409-01,TCGA-BH-A0B5-11,49.20135098185932,0.011132303309448546,0.547724362364692
TN,TCGA-BRCA,TCGA-GM-A3XL-01,TCGA-E9-A1NF-11,68.89325961026535,0.010284469660435872,0.708530638270306
TN,TCGA-BRCA,TCGA-AN-A0AM-01,TCGA-BH-A18U-11,68.85091338758326,0.0057717799528467,0.39739232162563753
TN,TCGA-BRCA,TCGA-C8-A135-01,TCGA-BH-A1FC-11,113.48095308245655,0.0045550539911957,0.5169118682629357
TN,TCGA-BRCA,TCGA-E2-A1IO-01,TCGA-BH-A0BA-11,200.82557040946514,0.0021398408684371916,0.42973476298938423
TN,TCGA-BRCA,TCGA-D8-A1J9-01,TCGA-A7-A0DB-11,135.0152871868493,0.0047800855254511825,0.6453846199964928
TN,TCGA-BRCA,TCGA-LL-A5YM-01,TCGA-E9-A1RD-11,23.96739071625413,0.02235419054038449,0.5357716188269871
TN,TCGA-BRCA,TCGA-PE-A5DD-01,TCGA-E9-A1RC-11,26.02988732757617,0.008367601879697345,0.21780773413053645
TN,TCGA-BRCA,TCGA-BH-A0BG-01,TCGA-E2-A153-11,114.14290773859808,0.003281456982573267,0.3745550416100389
TN,TCGA-BRCA,TCGA-AN-A0FN-01,TCGA-BH-A18L-11,349.4052715792112,0.001467173944449304,0.5126383105142516
TN,TCGA-BRCA,TCGA-AR-A5QP-01,TCGA-BH-A0BZ-11,139.14699453686373,0.0033509200180004096,0.4662704494381703
TN,TCGA-BRCA,TCGA-BH-A18R-01,TCGA-BH-A0E0-11,84.46025463166232,0.006070877777726179,0.5127478829444534
TN,TCGA-BRCA,TCGA-AN-A0AT-01,TCGA-A7-A0CH-11,101.6370973249108,0.005508888021329386,0.5599073879758901
TN,TCGA-BRCA,TCGA-BH-A0B6-01,TCGA-A7-A13F-11,113.74798172725971,0.005027864466142205,0.5719094354218819
TN,TCGA-BRCA,TCGA-A2-A04X-01,TCGA-BH-A1FH-11,90.67885937201636,0.0054261637918479756,0.4920383434105096
TN,TCGA-BRCA,TCGA-AO-A126-01,TCGA-BH-A18P-11,68.28157532107953,0.008779770179924755,0.5994965388423001
TN,TCGA-BRCA,TCGA-E2-A56Z-01,TCGA-BH-A1FC-11,88.40390908357101,0.005507102871589227,0.4868494215738468
TN,TCGA-BRCA,TCGA-OL-A5RW-01,TCGA-BH-A209-11,31.785080890553186,0.014981947764513774,0.47620242159311277
TN,TCGA-BRCA,TCGA-EW-A3U0-01,TCGA-BH-A0C0-11,138.67853392344043,0.0042004637460551,0.5825141541014839
TN,TCGA-BRCA,TCGA-E2-A1B6-01,TCGA-E9-A1R7-11,61.57671040475384,0.010292366446443754,0.6337700680522724
TN,TCGA-BRCA,TCGA-XX-A89A-01,TCGA-BH-A0DK-11,195.38032941654535,0.0026154751239326193,0.511012391294735
TN,TCGA-BRCA,TCGA-D8-A1XG-01,TCGA-A7-A13E-11,163.26465765156573,0.003553856398437082,0.5802191482336566
TN,TCGA-BRCA,TCGA-AR-A1AT-01,TCGA-E9-A1RI-11,77.81242084719638,0.00809281495715839,0.6297215232848942
TN,TCGA-BRCA,TCGA-AN-A049-01,TCGA-A7-A0DB-11,48.2374443556342,0.004642005018417425,0.22391845877448527
TN,TCGA-BRCA,TCGA-S3-AA11-01,TCGA-BH-A0DP-11,189.3175229824927,0.002862156965680553,0.5418564671297297
TN,TCGA-BRCA,TCGA-AO-A03V-01,TCGA-E2-A158-11,104.74887606329213,0.004526098621618664,0.47410374356617074
TN,TCGA-BRCA,TCGA-AR-A2LE-01,TCGA-BH-A18L-11,91.50640190678011,0.003043022699886511,0.2784560581872702
TN,TCGA-BRCA,TCGA-JL-A3YW-01,TCGA-BH-A0E1-11,141.4464160159235,0.004283618001124217,0.6059024138403146
TN,TCGA-BRCA,TCGA-S3-AA12-01,TCGA-E2-A158-11,121.92805551355708,0.005178840828881471,0.631445992079736
TN,TCGA-BRCA,TCGA-EW-A1J1-01,TCGA-E2-A15I-11,106.07011206016575,0.0063005219651261195,0.6682970708784632
TN,TCGA-BRCA,TCGA-A1-A0SG-01,TCGA-BH-A1EN-11,162.79508487903675,0.0033449242307097547,0.5445372240523412
TN,TCGA-BRCA,TCGA-BH-A0DP-01,TCGA-BH-A0AU-11,219.54430055743705,0.002115709723763472,0.46449201148621977
TN,TCGA-BRCA,TCGA-GM-A2DN-01,TCGA-BH-A1F6-11,97.11651112777577,0.005851002520572581,0.5682289513978311
TN,TCGA-BRCA,TCGA-EW-A1OW-01,TCGA-E9-A1RF-11,51.717712803051334,0.0072366037229522236,0.3742605930131352
