cell_type,region_a,region_b,omega,expected_omega,residual,tier
Astrocyte,Human A5-A7,Human A40,3.5714276406927246,5.63,0.6343,Weak
Astrocyte,Human A5-A7,Human A43,2.7947095199118075,7.02,0.398,Moderate
Astrocyte,Human A5-A7,Human A44-A45,4.274299234369297,6.73,0.6349,Weak
Astrocyte,Human A5-A7,Human A46,5.026016219506278,7.23,0.6947,Weak
Astrocyte,Human A5-A7,Human ANC,28.93156421625545,24.19,1.1958,None
Astrocyte,Human A5-A7,Human AON,8.17386243401674,9.43,0.8664,None
Astrocyte,Human A5-A7,Human BL,10.751740459267749,12.58,0.855,None
Astrocyte,Human A5-A7,Human BM,10.536193311208901,12.81,0.8226,None
Astrocyte,Human A5-A7,Human BNST,22.252366002571584,19.33,1.1511,None
Astrocyte,Human A5-A7,Human CA1-3,8.125633792788035,10.33,0.7866,None
Astrocyte,Human A5-A7,Human CA1C-CA3C,17.44377077607689,19.63,0.8887,None
Astrocyte,Human A5-A7,Human CA1R-CA2R,13.370246073000198,14.63,0.9139,None
Astrocyte,Human A5-A7,Human CA1R-CA2R-CA3R,4.89652678777131,10.81,0.4529,Moderate
Astrocyte,Human A5-A7,Human CA1U,19.281814975743703,21.54,0.8953,None
Astrocyte,Human A5-A7,Human CA1U-CA2U-CA3U,5.890792822996974,7.53,0.7824,None
Astrocyte,Human A5-A7,Human CA2U-CA3U,11.311162410423632,15.58,0.7261,Weak
Astrocyte,Human A5-A7,Human CA3R,17.650522148678,16.34,1.0803,None
Astrocyte,Human A5-A7,Human CA4C-DGC,18.57377394973449,21.75,0.8542,None
Astrocyte,Human A5-A7,Human CBL,21.463341164269373,27.06,0.7933,None
Astrocyte,Human A5-A7,Human CBV,19.426084694394277,29.67,0.6548,Weak
Astrocyte,Human A5-A7,Human CEN,6.9969018134041345,8.86,0.7896,None
Astrocyte,Human A5-A7,Human CM,20.32016122864352,22.19,0.9157,None
Astrocyte,Human A5-A7,Human CM-Pf,33.17555965620103,22.96,1.4449,None
Astrocyte,Human A5-A7,Human CMN,20.169527547088798,18.3,1.1019,None
Astrocyte,Human A5-A7,Human CaB,22.743959582061933,23.82,0.9549,None
Astrocyte,Human A5-A7,Human CbDN,26.60752013935893,30.85,0.8624,None
Astrocyte,Human A5-A7,Human Cla,18.6571319237276,20.09,0.9288,None
Astrocyte,Human A5-A7,Human CoA,10.918863214376362,15.44,0.7072,Weak
Astrocyte,Human A5-A7,Human DGR-CA4Rpy,18.178922900741906,20.04,0.9073,None
Astrocyte,Human A5-A7,Human DGU-CA4Upy,22.869004857536265,23.19,0.9864,None
Astrocyte,Human A5-A7,Human DTg,27.851298814414772,23.56,1.182,None
Astrocyte,Human A5-A7,Human ETH,18.584863930929252,16.58,1.1209,None
Astrocyte,Human A5-A7,Human FI,10.60305845502504,11.51,0.9215,None
Astrocyte,Human A5-A7,Human GPe,18.062728725347093,20.08,0.8994,None
Astrocyte,Human A5-A7,Human GPi,18.593945488947906,23.72,0.784,None
Astrocyte,Human A5-A7,Human Gpe,10.739250901623254,16.16,0.6646,Weak
Astrocyte,Human A5-A7,Human HTHma,12.284453848015799,13.19,0.9314,None
Astrocyte,Human A5-A7,Human HTHma-HTHtub,9.240033869168911,10.28,0.8989,None
Astrocyte,Human A5-A7,Human HTHpo,17.281280990916883,20.51,0.8425,None
Astrocyte,Human A5-A7,Human HTHpo-HTHso,13.729845990229505,19.07,0.7201,Weak
Astrocyte,Human A5-A7,Human HTHso,9.483652993904904,15.17,0.6252,Weak
Astrocyte,Human A5-A7,Human HTHso-HTHtub,22.029634733849644,20.09,1.0966,None
Astrocyte,Human A5-A7,Human HTHtub,12.268330737756123,16.91,0.7253,Weak
Astrocyte,Human A5-A7,Human IC,41.46962286379657,32.36,1.2814,None
Astrocyte,Human A5-A7,Human IO,19.398923758244504,20.39,0.9512,None
Astrocyte,Human A5-A7,Human ITG,5.1398405572533905,8.54,0.6019,Weak
Astrocyte,Human A5-A7,Human Idg,5.826872506186519,9.12,0.6392,Weak
Astrocyte,Human A5-A7,Human Ig,3.9775509984358677,6.77,0.5877,Weak
Astrocyte,Human A5-A7,Human LEC,11.55093002635352,14.06,0.8218,None
Astrocyte,Human A5-A7,Human LG,29.809857160206306,24.39,1.2223,None
Astrocyte,Human A5-A7,Human LP,25.72674674527383,19.24,1.337,None
Astrocyte,Human A5-A7,Human LP-VPL,23.612342286137817,24.73,0.9547,None
Astrocyte,Human A5-A7,Human La,8.623310039985776,10.39,0.8302,None
Astrocyte,Human A5-A7,Human M1C,5.050197043274471,10.66,0.4736,Moderate
Astrocyte,Human A5-A7,Human MD,33.091226006592336,28.27,1.1705,None
Astrocyte,Human A5-A7,Human MD-Re,27.02950075746566,23.83,1.1344,None
Astrocyte,Human A5-A7,Human MEC,8.065596714341872,11.22,0.7189,Weak
Astrocyte,Human A5-A7,Human MG,13.355522106388827,11.39,1.1721,None
Astrocyte,Human A5-A7,Human MN,9.957786992518942,12.36,0.8059,None
Astrocyte,Human A5-A7,Human MTG,5.83191252043971,11.39,0.5121,Weak
Astrocyte,Human A5-A7,Human MoAN,24.751047399664866,21.38,1.1576,None
Astrocyte,Human A5-A7,Human MoRF-MoEN,32.47735670968281,27.02,1.2021,None
Astrocyte,Human A5-A7,Human MoSR,12.638084850476071,13.38,0.9443,None
Astrocyte,Human A5-A7,Human NAC,18.000463430880867,17.94,1.0033,None
Astrocyte,Human A5-A7,Human PAG,36.805058035216035,33.52,1.0979,None
Astrocyte,Human A5-A7,Human PAG-DR,31.904416033484416,25.87,1.2333,None
Astrocyte,Human A5-A7,Human PB,39.9818799654065,32.16,1.2433,None
Astrocyte,Human A5-A7,Human PN,31.41563346443508,35.73,0.8793,None
Astrocyte,Human A5-A7,Human PTR,25.000726973149987,19.59,1.2764,None
Astrocyte,Human A5-A7,Human Pir,14.063555704414695,14.97,0.9397,None
Astrocyte,Human A5-A7,Human PnAN,25.989508130770425,24.73,1.051,None
Astrocyte,Human A5-A7,Human PnEN,25.297161605395086,19.82,1.2767,None
Astrocyte,Human A5-A7,Human PnRF,34.792709483627846,34.62,1.0049,None
Astrocyte,Human A5-A7,Human Pro,4.511583228550238,8.18,0.5514,Weak
Astrocyte,Human A5-A7,Human Pu,17.810726616286193,16.87,1.0558,None
Astrocyte,Human A5-A7,Human Pul,45.570195307022814,31.38,1.4523,None
Astrocyte,Human A5-A7,Human RN,16.918688667273138,15.03,1.1255,None
Astrocyte,Human A5-A7,Human S1C,3.6756724625720656,6.06,0.6069,Weak
Astrocyte,Human A5-A7,Human SC,30.755502654040235,24.05,1.279,None
Astrocyte,Human A5-A7,Human SEP,16.48413042281484,19.98,0.8248,None
Astrocyte,Human A5-A7,Human SI,15.460983407213654,17.45,0.8859,None
Astrocyte,Human A5-A7,Human SN,38.5956251147954,37.2,1.0375,None
Astrocyte,Human A5-A7,Human SN-RN,34.44414362804332,37.0,0.9309,None
Astrocyte,Human A5-A7,Human STG,5.445251586141784,13.06,0.4169,Moderate
Astrocyte,Human A5-A7,Human STH,23.28430380810413,21.33,1.0914,None
Astrocyte,Human A5-A7,Human SpC,17.915788033438183,26.17,0.6845,Weak
Astrocyte,Human A5-A7,Human Sub,14.086575497649445,19.37,0.7271,Weak
Astrocyte,Human A5-A7,Human TF,3.715079670604075,6.65,0.5589,Weak
Astrocyte,Human A5-A7,Human TH-TL,6.2789491568921445,9.74,0.6449,Weak
Astrocyte,Human A5-A7,Human V1C,5.3285355063029165,9.64,0.5526,Weak
Astrocyte,Human A5-A7,Human V2,4.385304044092876,7.86,0.5582,Weak
Astrocyte,Human A5-A7,Human VA,22.30647497140302,23.06,0.9672,None
Astrocyte,Human A5-A7,Human VLN,25.221134209208397,25.29,0.9973,None
Astrocyte,Human A5-A7,Human VPL,8.58235005141307,12.19,0.704,Weak
Astrocyte,Human A13,Human A14,4.19288171842235,6.98,0.6008,Weak
Astrocyte,Human A13,Human A19,3.4751609157257337,6.76,0.5137,Weak
Astrocyte,Human A13,Human A23,3.0555785997838196,5.74,0.5321,Weak
Astrocyte,Human A13,Human A24,7.239756909373325,10.24,0.7072,Weak
Astrocyte,Human A13,Human A25,4.768481300709308,6.21,0.7676,None
Astrocyte,Human A13,Human A29-A30,2.732258486311813,4.59,0.5957,Weak
Astrocyte,Human A13,Human A32,3.7308188121706363,6.76,0.5516,Weak
Astrocyte,Human A13,Human A35-36,2.426124092673146,4.87,0.4982,Moderate
Astrocyte,Human A13,Human A35-A36,6.614384408378459,9.43,0.7015,Weak
Astrocyte,Human A13,Human A35r,6.348739674489216,14.47,0.4388,Moderate
Astrocyte,Human A13,Human A38,6.105212873729405,9.4,0.6493,Weak
Astrocyte,Human A13,Human A40,3.415926162269169,5.82,0.5864,Weak
Astrocyte,Human A13,Human A43,3.204934131273066,5.08,0.6312,Weak
Astrocyte,Human A13,Human A44-A45,4.5941406625984325,6.3,0.7298,Weak
Astrocyte,Human A13,Human A46,2.5479956251163025,4.93,0.5167,Weak
Astrocyte,Human A13,Human ANC,20.075171691007466,18.86,1.0643,None
Astrocyte,Human A13,Human AON,6.245507784097965,7.44,0.8396,None
Astrocyte,Human A13,Human BL,6.276243132394972,8.93,0.7032,Weak
Astrocyte,Human A13,Human BM,6.368162589022633,9.95,0.6398,Weak
Astrocyte,Human A13,Human BNST,16.80983885831379,15.72,1.0693,None
Astrocyte,Human A13,Human CA1-3,7.905465783571677,9.13,0.8661,None
Astrocyte,Human A13,Human CA1C-CA3C,14.987098852308025,17.41,0.8609,None
Astrocyte,Human A13,Human CA1R-CA2R,7.812235667949935,10.45,0.7473,Weak
Astrocyte,Human A13,Human CA1R-CA2R-CA3R,6.214588840665062,9.08,0.6848,Weak
Astrocyte,Human A13,Human CA1U,10.954828892835474,16.24,0.6745,Weak
Astrocyte,Human A13,Human CA1U-CA2U-CA3U,7.690750872619839,8.44,0.9114,None
Astrocyte,Human A13,Human CA2U-CA3U,10.131562789012118,13.6,0.7451,Weak
Astrocyte,Human A13,Human CA3R,9.378530301829647,11.84,0.7924,None
Astrocyte,Human A13,Human CA4C-DGC,17.331722331258895,21.21,0.8173,None
Astrocyte,Human A13,Human CBL,17.640432448305457,24.38,0.7236,Weak
Astrocyte,Human A13,Human CBV,17.92794528921117,27.39,0.6545,Weak
Astrocyte,Human A13,Human CEN,4.933521266299621,7.47,0.6601,Weak
Astrocyte,Human A13,Human CM,12.67991618016265,16.18,0.7836,None
Astrocyte,Human A13,Human CM-Pf,23.69902633574642,19.02,1.246,None
Astrocyte,Human A13,Human CMN,10.164028015233221,12.55,0.8101,None
Astrocyte,Human A13,Human CaB,16.168955506131017,18.98,0.852,None
Astrocyte,Human A13,Human CbDN,28.05981853824899,29.42,0.9536,None
Astrocyte,Human A13,Human Cla,9.558001183135834,12.97,0.7369,Weak
Astrocyte,Human A13,Human CoA,6.0441157410676265,11.35,0.5327,Weak
