cell_type,region_a,region_b,omega,omega_global_kn,kn,kf
Astrocyte,Human A1C,Human CA1R-CA2R-CA3R,6.280334574347092,2.4901011592735443,0.0055756244719418,0.035016787144712
Astrocyte,Human A1C,Human CA1U,9.573302518603771,3.6502185602137254,0.0053618713786556,0.0513308167737132
Astrocyte,Human A1C,Human CA1U-CA2U-CA3U,5.697051323414798,2.8404125890001026,0.0070111716962283,0.0399430049906863
Astrocyte,Human A1C,Human CA2U-CA3U,8.79939836762536,3.0791667419712456,0.0049208432769603,0.0433004602986247
Astrocyte,Human A1C,Human CA3R,9.277842934190428,5.925377049390662,0.0089810741235128,0.083324995098274
Astrocyte,Human A1C,Human CA4C-DGC,14.482499818953324,3.1856601182414943,0.0030932513603092,0.044798012265656
Astrocyte,Human A1C,Human CBL,18.597031056874386,13.93793531678444,0.0105393574492577,0.1960007578033459
Astrocyte,Human A1C,Human CBV,18.94311221435153,13.210388868427644,0.0098067154887721,0.1857697119580303
Astrocyte,Human A1C,Human CEN,4.34379462033809,5.563764527025004,0.0180118683449192,0.0782398568188979
Astrocyte,Human A1C,Human CM,11.99912034724438,9.243245694526506,0.0108326420759041,0.1299821759473967
Astrocyte,Human A1C,Human CM-Pf,19.095846839786876,8.630619588443665,0.0063556848992105,0.1213671853972718
Astrocyte,Human A1C,Human CMN,8.34728958752834,3.6666138042296375,0.0061770198143308,0.0515613731781198
Astrocyte,Human A1C,Human CaB,11.767057814472086,3.851925131098717,0.0046032997531697,0.054167294332894
Astrocyte,Human A1C,Human CbDN,28.88660053577596,10.947798745039522,0.0053295393749202,0.1539522749630114
Astrocyte,Human A1C,Human Cla,7.790042076011412,2.638658939576008,0.0047632432575346,0.0371058653944727
Astrocyte,Human A1C,Human CoA,6.479395394638933,4.440997178107204,0.0096384083061474,0.0624510583905011
Astrocyte,Human A1C,Human DGR-CA4Rpy,8.197920421125614,3.615330421253868,0.0062015978878104,0.0508402059680908
Astrocyte,Human A1C,Human DGU-CA4Upy,9.74228028759154,3.4926206869791474,0.0050413878181104,0.0491146131624814
Astrocyte,Human A1C,Human DTg,24.70932683106486,10.30478698452554,0.005864586692945,0.1449099893250924
Astrocyte,Human A1C,Human ETH,17.729858312920072,9.615589184847606,0.0076265819475216,0.1352182173414326
Astrocyte,Human A1C,Human FI,4.387077329257036,1.6228504544786393,0.005201906210066,0.0228211648031023
Astrocyte,Human A1C,Human GPe,15.687466861705484,5.526113138320985,0.0049536607017426,0.0777103881027209
Astrocyte,Human A1C,Human GPi,15.947268485463884,8.315694050417298,0.0073328280676636,0.1169385779527773
Astrocyte,Human A1C,Human Gpe,6.979034903486805,6.529097891900556,0.0131557955477224,0.091814756310691
Astrocyte,Human A1C,Human HTHma,9.651103932243249,9.780003714140756,0.014250212248378,0.1375302794656219
Astrocyte,Human A1C,Human HTHma-HTHtub,10.875908124630596,8.650356382648807,0.0111847884891815,0.1216447320017648
Astrocyte,Human A1C,Human HTHpo,13.11205956071196,5.831894386591401,0.0062545784320974,0.0820104049288057
Astrocyte,Human A1C,Human HTHpo-HTHso,16.678860331876624,7.953102860933631,0.0067054747772935,0.1118396772694004
Astrocyte,Human A1C,Human HTHso,7.528306242320153,7.633313601051957,0.0142585424649074,0.1073426742449496
Astrocyte,Human A1C,Human HTHso-HTHtub,23.8048148850284,8.084526059113037,0.0047758322338999,0.1136878022499406
Astrocyte,Human A1C,Human HTHtub,8.335402951752434,8.944143181219687,0.0150893818644786,0.1257760781332947
Astrocyte,Human A1C,Human IC,23.590360632704744,8.877888627175327,0.0052921776966256,0.1248443803957554
Astrocyte,Human A1C,Human IO,16.227274369024887,11.708857169930784,0.0101467797813325,0.1646545794737574
Astrocyte,Human A1C,Human ITG,5.4183161642356055,1.469037041595294,0.0038126567633962,0.0206581797697918
Astrocyte,Human A1C,Human Idg,5.928882153374547,1.2841573037794014,0.003045823364977,0.0180583277909437
Astrocyte,Human A1C,Human Ig,4.935555140901635,0.7432019588676148,0.0021175327853305,0.010451199824666
Astrocyte,Human A1C,Human LEC,8.178583491586991,2.14474391159951,0.0036877091242978,0.0301602369657573
Astrocyte,Human A1C,Human LG,28.75765137433217,8.856947551079239,0.0043310177553052,0.1245498987031113
Astrocyte,Human A1C,Human LP,22.083370612043375,9.61257642633548,0.0061211602664586,0.1351758507399214
Astrocyte,Human A1C,Human LP-VPL,16.036503492938213,9.32846724461781,0.0081801244979056,0.1311805950833326
Astrocyte,Human A1C,Human La,4.749398595452166,4.038983704404672,0.0119589427622167,0.0567977859579648
Astrocyte,Human A1C,Human M1C,7.6277222217343486,1.3091756906254735,0.0024135837284633,0.0184101462396161
Astrocyte,Human A1C,Human MD,34.086426870620166,9.092410941640924,0.0037510848084523,0.1278610780088051
Astrocyte,Human A1C,Human MD-Re,14.910428714120366,9.420644458284452,0.0088848436252833,0.1324768275108935
Astrocyte,Human A1C,Human MEC,5.875196264347037,1.7220784056322846,0.0041218278334264,0.0242165474892285
Astrocyte,Human A1C,Human MG,16.36743618075589,7.6588985022348774,0.0065802889379138,0.1077024592422395
Astrocyte,Human A1C,Human MN,6.312865534945069,12.063761647668917,0.0268729605656875,0.1696453865770668
Astrocyte,Human A1C,Human MTG,6.113438866568792,1.2140742699531373,0.0027926659331141,0.0170727924568427
Astrocyte,Human A1C,Human MoAN,24.06630496464528,11.11123284864608,0.006492502699648,0.1562505499535131
Astrocyte,Human A1C,Human MoRF-MoEN,34.28926611820535,10.513398109927996,0.0043116572092985,0.1478435614601167
Astrocyte,Human A1C,Human MoSR,9.65000911463446,11.557183698200518,0.0168416097030059,0.1625216871391232
