pair_type,cancer,organ,sample_a,sample_b,kn,kf,omega_floor,omega_raw
TT,TCGA-LUAD,Lung,TCGA-49-4490-01,TCGA-J2-8194-01,0.003147403087395406,0.3148425446122136,100.03248261180224,100.03248261180224
TT,TCGA-LUAD,Lung,TCGA-J2-8192-01,TCGA-N1-A6IA-01,0.00236019571405678,0.04464761767294843,18.916913291146805,18.916913291146805
TT,TCGA-LUAD,Lung,TCGA-50-5066-01,TCGA-KN-8430-01,0.01131014110253921,0.4183451766145023,36.988501984345774,36.988501984345774
TT,TCGA-LUAD,Lung,TCGA-97-7547-01,TCGA-KN-8419-01,0.004198758985113786,0.22693164079325256,54.04731293170492,54.04731293170492
TT,TCGA-LUAD,Lung,TCGA-49-AARE-01,TCGA-55-6543-01,0.003116839633171489,0.3241575829383976,104.00200879393861,104.00200879393861
TT,TCGA-LUAD,Lung,TCGA-93-8067-01,TCGA-97-A4M5-01,0.0014344102455107611,0.17034465456970668,118.75588249793266,118.75588249793266
TT,TCGA-LUAD,Lung,TCGA-44-2656-01,TCGA-TQ-A7RN-01,0.00429017579172428,0.4434175346219614,103.35649543249738,103.35649543249738
TT,TCGA-LUAD,Lung,TCGA-55-6968-01,TCGA-KN-8433-01,0.009493830235491621,0.2025362740943142,21.3334627932523,21.3334627932523
TT,TCGA-LUAD,Lung,TCGA-50-6594-01,TCGA-KN-8425-01,0.005030906669571778,0.36913559134384977,73.37357172147063,73.37357172147063
TT,TCGA-LUAD,Lung,TCGA-55-6972-01,TCGA-93-A4JN-01,0.003984415468138908,0.1007093876485029,25.275824886691233,25.275824886691233
TT,TCGA-LUAD,Lung,TCGA-55-6983-01,TCGA-TQ-A7RN-01,0.002931059568143431,0.11800094419738236,40.258801110659654,40.258801110659654
TT,TCGA-LUAD,Lung,TCGA-55-7728-01,TCGA-78-8655-01,0.002072016143960326,0.30222207428793885,145.85893800532358,145.85893800532358
TT,TCGA-LUAD,Lung,TCGA-05-5423-01,TCGA-38-4625-01,0.00856142063298696,0.34171505348664133,39.9133587911825,39.9133587911825
TT,TCGA-LUAD,Lung,TCGA-44-6779-01,TCGA-64-1677-01,0.0057602188750416556,0.3679840143754641,63.883686081772886,63.883686081772886
TT,TCGA-LUAD,Lung,TCGA-44-7659-01,TCGA-55-6642-01,0.0019550470965109144,0.20585918262589342,105.29627802485227,105.29627802485227
TT,TCGA-LUAD,Lung,TCGA-55-8089-01,TCGA-MP-A4T4-01,0.0013789137896037507,0.2974518599011983,215.71461692806415,215.71461692806415
TT,TCGA-LUAD,Lung,TCGA-44-3918-01,TCGA-55-7995-01,0.004509581271829549,0.30644079309078015,67.95326985346831,67.95326985346831
TT,TCGA-LUAD,Lung,TCGA-55-7911-01,TCGA-64-5774-01,0.0015090622411650283,0.3654656206901856,242.18061437150422,242.18061437150422
TT,TCGA-LUAD,Lung,TCGA-55-6975-01,TCGA-55-7724-01,0.003078823004652208,0.35821540375278105,116.34816396119724,116.34816396119724
TT,TCGA-LUAD,Lung,TCGA-55-8508-01,TCGA-N6-A4VD-01,0.001517570369038666,0.40992166341147973,270.11707119133627,270.11707119133627
TT,TCGA-LUAD,Lung,TCGA-38-4632-01,TCGA-55-6985-01,0.003610013875801664,0.12279782651809971,34.01588767877808,34.01588767877808
TT,TCGA-LUAD,Lung,TCGA-44-A4SU-01,TCGA-97-A4M3-01,0.0016069596670975476,0.3066917260435711,190.85216158381274,190.85216158381274
TT,TCGA-LUAD,Lung,TCGA-55-A57B-01,TCGA-64-1677-01,0.005801976644653026,0.2081313965646722,35.87249816947842,35.87249816947842
TT,TCGA-LUAD,Lung,TCGA-55-7907-01,TCGA-86-7713-01,0.0021820529723243763,0.3447288920711016,157.9837412030781,157.9837412030781
TT,TCGA-LUAD,Lung,TCGA-75-7025-01,TCGA-97-A4M0-01,0.0013993034830019893,0.2179642393714582,155.76623800281666,155.76623800281666
TT,TCGA-LUAD,Lung,TCGA-78-7156-01,TCGA-KN-8418-01,0.004008019071963961,0.4074258325150511,101.65266811353003,101.65266811353003
TT,TCGA-LUAD,Lung,TCGA-05-4420-01,TCGA-44-5645-01,0.0041448227055702865,0.3840505097693129,92.65788600636208,92.65788600636208
TT,TCGA-LUAD,Lung,TCGA-44-2662-01,TCGA-55-A493-01,0.0021321462527143144,0.305368112520793,143.2209972144482,143.2209972144482
TT,TCGA-LUAD,Lung,TCGA-44-7670-01,TCGA-97-8547-01,0.0020911535337821874,0.33387221580708826,159.65935088621956,159.65935088621956
TT,TCGA-LUAD,Lung,TCGA-55-8208-01,TCGA-64-5779-01,0.0014457910906930322,0.21351983490965407,147.68373956938999,147.68373956938999
TT,TCGA-LUAD,Lung,TCGA-49-4488-01,TCGA-49-AARE-01,0.003879654529633381,0.3550308594101085,91.51094683774798,91.51094683774798
TT,TCGA-LUAD,Lung,TCGA-44-7667-01,TCGA-MP-A4TI-01,0.002030616928867168,0.2201906639888188,108.43535324590141,108.43535324590141
TT,TCGA-LUAD,Lung,TCGA-55-7724-01,TCGA-TQ-A7RS-01,0.007237837666382606,0.3396480640159291,46.92673139016139,46.92673139016139
TT,TCGA-LUAD,Lung,TCGA-55-6642-01,TCGA-93-A4JQ-01,0.0018571950523756451,0.05794161686957659,31.198455324043717,31.198455324043717
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-38-4626-11,0.0003088324138407685,0.14293334397087165,462.8184658251803,462.8184658251803
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-38-4627-11,0.000607825952838567,0.18212476781792458,299.6330889910113,299.6330889910113
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-38-4632-11,0.000592060435991178,0.211215823682055,356.74706641806785,356.74706641806785
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-2655-11,0.0010773589376511245,0.1495942550952393,138.85275358775704,138.85275358775704
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-2657-11,0.0007966359470046044,0.08858500234652106,111.19885146986601,111.19885146986601
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-2661-11,0.001095800644020975,0.14532948465561707,132.62401829071683,132.62401829071683
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-2662-11,0.001186208307550667,0.23986945785281624,202.21529079332518,202.21529079332518
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-2665-11,0.0009350352066875217,0.17826194063351583,190.64730328714668,190.64730328714668
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-2668-11,0.0013528905435956718,0.22181731078816203,163.95806138065143,163.95806138065143
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-3396-11,0.0014245796365301557,0.10589753482496718,74.33598804128738,74.33598804128738
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-3398-11,0.0010925258785082106,0.1314868209376631,120.35121869808866,120.35121869808866
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-5645-11,0.0010568732205365303,0.15296951517541812,144.73780979875895,144.73780979875895
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-6144-11,0.0010523980566694972,0.2478273130673051,235.488189565457,235.488189565457
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-6145-11,0.0011977759071988394,0.1490401022138227,124.43070637676549,124.43070637676549
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-6146-11,0.0020011196977936683,0.22949846587433825,114.68502665151487,114.68502665151487
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-6147-11,0.002399459595670006,0.16613117237812247,69.23691179377136,69.23691179377136
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-6148-11,0.0016635091145979321,0.14889321625913438,89.50550072286298,89.50550072286298
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-6776-11,0.0015004586953501725,0.21596876924422603,143.93516456900795,143.93516456900795
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-6777-11,0.000813925812567248,0.11048485198820694,135.74314794086774,135.74314794086774
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-44-6778-11,0.0016298475135946909,0.1673930172036283,102.7047105986232,102.7047105986232
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-49-4490-11,0.0013106449657174953,0.1688286511944893,128.8134129459432,128.8134129459432
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-49-4512-11,0.001678129117111007,0.1739615456106264,103.66398141646629,103.66398141646629
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-49-6742-11,0.0007691190704003409,0.1826882111722499,237.52916577293715,237.52916577293715
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-49-6743-11,0.0006772531649435261,0.20563501327705008,303.63093732341184,303.63093732341184
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-49-6744-11,0.001856005387615155,0.14728259122393395,79.3546140580887,79.3546140580887
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-49-6745-11,0.0006582246419421206,0.2038572686155446,309.7077435661704,309.7077435661704
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-49-6761-11,0.0007712659783892775,0.2314055093996411,300.0333424312473,300.0333424312473
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-50-5930-11,0.0009540982870443573,0.21151341520001923,221.68933544074764,221.68933544074764
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-50-5931-11,0.0011878765265975915,0.22250367668456555,187.31212521041888,187.31212521041888
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-50-5932-11,0.0016193479977416987,0.20975760001618438,129.53213287613715,129.53213287613715
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-50-5933-11,0.0022061027318936595,0.1297986488362744,58.83617610357552,58.83617610357552
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-50-5935-11,0.0014638966938877369,0.17868392446687156,122.06047408463814,122.06047408463814
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-50-5936-11,0.0015864450313548733,0.16410360638128008,103.44109196215295,103.44109196215295
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-50-5939-11,0.0016400713669520294,0.2256547560202405,137.58837607146683,137.58837607146683
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-50-6595-11,0.0015535525435494105,0.12131730101227725,78.09024645867652,78.09024645867652
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6968-11,0.0007633656607079171,0.15495449089037325,202.98855301753315,202.98855301753315
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6969-11,0.001423928925942554,0.1814855826755135,127.4541020756223,127.4541020756223
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6970-11,0.0017057900748332399,0.15869218364052934,93.03148492996318,93.03148492996318
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6971-11,0.0016519974314693807,0.22054277607434533,133.5006773455949,133.5006773455949
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6972-11,0.001570450120532611,0.1019516452187799,64.91874137600975,64.91874137600975
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6975-11,0.001608698685266556,0.2281778421809603,141.84001284438918,141.84001284438918
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6978-11,0.0012798539251745282,0.15703637277427812,122.69866871945074,122.69866871945074
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6979-11,0.0011276989573600444,0.16145004112250994,143.1676779239614,143.1676779239614
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6980-11,0.0015692521328819816,0.14849555769428313,94.62823378265308,94.62823378265308
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6981-11,0.0017646575764822326,0.14069316215409872,79.72830764967125,79.72830764967125
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6982-11,0.0018062494654031492,0.09457350260512802,52.35904808089148,52.35904808089148
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6983-11,0.0012326796377292648,0.16361134552528986,132.72819678167187,132.72819678167187
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6984-11,0.0009277362362232395,0.18623555517950313,200.74192201186113,200.74192201186113
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6985-11,0.0011923807193035408,0.12114456674028563,101.59889771703547,101.59889771703547
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-55-6986-11,0.0015233899269416855,0.09023484298174335,59.232926111633326,59.232926111633326
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-73-4676-11,0.0004761575860693116,0.17316314557459248,363.6677239652044,363.6677239652044
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-91-6828-11,0.001597686339779982,0.14893947326433465,93.22197327220384,93.22197327220384
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-91-6829-11,0.0010088221373915527,0.16343743632966307,162.00817792544964,162.00817792544964
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-91-6831-11,0.002121473348178234,0.2604425293508532,122.76493106760081,122.76493106760081
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-91-6835-11,0.0014307980266527612,0.15205854291923587,106.27533731994642,106.27533731994642
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-91-6836-11,0.0010088384090950367,0.11457237685963925,113.56861101513242,113.56861101513242
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-91-6847-11,0.0011962097533906699,0.17672986439333183,147.74153436919323,147.74153436919323
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-91-6849-11,0.0015057311231094083,0.10404814563361872,69.10141129231242,69.10141129231242
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8419-11,0.0019199456506235114,0.3652879619161992,190.25953250164673,190.25953250164673
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8422-11,0.0018415916961723967,0.3608989946130913,195.971232582766,195.971232582766
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8423-11,0.0015617041498520523,0.3651306528009446,233.80270381911654,233.80270381911654
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8424-11,0.0012555492183405357,0.240162984277089,191.28121842528273,191.28121842528273
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8425-11,0.0017876730796298405,0.2648093575649871,148.13075197161837,148.13075197161837
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8426-11,0.0020883601110076823,0.38632863551339536,184.99138796851602,184.99138796851602
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8427-11,0.0015401704225739936,0.3512309810733185,228.0468290556622,228.0468290556622
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8428-11,0.0012565287510735474,0.3748435373638034,298.3167213989702,298.3167213989702
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8429-11,0.001424210898646027,0.2823595025101555,198.2568050691017,198.2568050691017
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8430-11,0.001786190537115279,0.24237300092720998,135.69269117204345,135.69269117204345
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8431-11,0.0015367718903699361,0.24925052875225015,162.19097337357587,162.19097337357587
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8432-11,0.00246653812068104,0.29025044445671455,117.67523154135279,117.67523154135279
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8433-11,0.0013743606298294855,0.3172210806247191,230.81356795274044,230.81356795274044
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8434-11,0.0013035963987646606,0.34343468848678965,263.45170085790505,263.45170085790505
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8435-11,0.0016911388421762053,0.3981405618895728,235.4274835159213,235.4274835159213
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8436-11,0.0016791738652577907,0.3321214877973453,197.78862372084217,197.78862372084217
NN,TCGA-LUAD,Lung,TCGA-38-4625-11,TCGA-KN-8437-11,0.0018408009792395545,0.3749929571434192,203.71184140630507,203.71184140630507
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-38-4627-11,0.0007102925629208537,0.2190451451656729,308.38721479064765,308.38721479064765
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-38-4632-11,0.0006015164025515832,0.20200137511662847,335.8202274447633,335.8202274447633
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-2655-11,0.0013507905481807473,0.17060472969725207,126.29991372609435,126.29991372609435
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-2657-11,0.000895361081478812,0.10665972372095371,119.12481559371612,119.12481559371612
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-2661-11,0.001274215821586899,0.18209055056667217,142.90401004430942,142.90401004430942
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-2662-11,0.0012677116163040563,0.26704737808123036,210.65309700308052,210.65309700308052
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-2665-11,0.0010414268305747754,0.2030970264751454,195.01804688770486,195.01804688770486
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-2668-11,0.0011076125904636385,0.22030718237717561,198.90274295722537,198.90274295722537
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-3396-11,0.001507120896211937,0.09909767487840884,65.75296986956073,65.75296986956073
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-3398-11,0.0012658251840440865,0.1507713446127998,119.10913648527054,119.10913648527054
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-5645-11,0.0012981730895684402,0.2102484455265446,161.957174444618,161.957174444618
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-6144-11,0.0011477224103869296,0.2553248690528622,222.46221450601894,222.46221450601894
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-6145-11,0.0010406900349140395,0.18918984414935885,181.7926931192205,181.7926931192205
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-6146-11,0.0021356642641566564,0.27625785089363303,129.3545317633169,129.3545317633169
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-6147-11,0.0020130066420384076,0.22125323623844345,109.9118262294447,109.9118262294447
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-6148-11,0.0018544736643108278,0.22691340147618594,122.36000210901514,122.36000210901514
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-6776-11,0.001599695361425875,0.20288211638177306,126.82547019511001,126.82547019511001
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-6777-11,0.0010315178014350193,0.17669224513672196,171.29345212551112,171.29345212551112
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-44-6778-11,0.001532550018446072,0.1965836710472835,128.2722708434726,128.2722708434726
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-49-4490-11,0.0015594605335705865,0.17402389039463068,111.59236585242749,111.59236585242749
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-49-4512-11,0.0019625037769062954,0.18296690720615305,93.23136564587068,93.23136564587068
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-49-6742-11,0.0008956749415731367,0.21020965635500838,234.69413578301345,234.69413578301345
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-49-6743-11,0.0007973065368895603,0.2381853696356283,298.7375101235634,298.7375101235634
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-49-6744-11,0.002086368520571863,0.18637700715827513,89.33081827135224,89.33081827135224
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-49-6745-11,0.0008516613376081535,0.2027532365856819,238.06791224679023,238.06791224679023
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-49-6761-11,0.0009601390308028018,0.2297825183617877,239.32213043111003,239.32213043111003
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-50-5930-11,0.001061463900887666,0.22659359463544215,213.47272803714725,213.47272803714725
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-50-5931-11,0.0012375040954826619,0.24148634409792452,195.139834267569,195.139834267569
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-50-5932-11,0.0017917069942957207,0.25823667761703273,144.1288550188083,144.1288550188083
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-50-5933-11,0.0019588553433223235,0.13388294196595327,68.34753899636134,68.34753899636134
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-50-5935-11,0.001680845783819894,0.15879098448366796,94.47088246418372,94.47088246418372
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-50-5936-11,0.0017320836769814498,0.2050449454723549,118.3805079380994,118.3805079380994
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-50-5939-11,0.0017711308216210833,0.2610224386398916,147.37614830788308,147.37614830788308
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-50-6595-11,0.001721035363836127,0.1563046617418314,90.82013363945866,90.82013363945866
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6968-11,0.000764846694123168,0.21906922529045733,286.42239938240385,286.42239938240385
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6969-11,0.001375558928814187,0.22134257281527903,160.91100728493643,160.91100728493643
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6970-11,0.001688051884569444,0.21776085185375543,129.00127883764526,129.00127883764526
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6971-11,0.0016872820073051235,0.25117033311898657,148.8609088649907,148.8609088649907
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6972-11,0.0016248570751258064,0.12639146094112286,77.78620216878882,77.78620216878882
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6975-11,0.0016411475991196022,0.26988404251412046,164.44836689820005,164.44836689820005
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6978-11,0.001310671932912961,0.21219250642129275,161.89597190022684,161.89597190022684
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6979-11,0.0010953947682980799,0.18097862165282014,165.21771592355466,165.21771592355466
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6980-11,0.0016769274706502438,0.205675803525833,122.65038716676301,122.65038716676301
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6981-11,0.0017503385129898122,0.15688748171345446,89.63265136951689,89.63265136951689
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6982-11,0.0019200337170370502,0.15175491717529402,79.0376313857022,79.0376313857022
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6983-11,0.0011734067681532145,0.15415534327454355,131.37417258736582,131.37417258736582
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6984-11,0.0010042697963357227,0.19924457407485746,198.39745733849685,198.39745733849685
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6985-11,0.001168534091041702,0.10522331674403876,90.04728022118407,90.04728022118407
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-55-6986-11,0.001659151617511368,0.11281654826248277,67.9965273045396,67.9965273045396
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-73-4676-11,0.0005741908040523315,0.16900862786850368,294.342275556716,294.342275556716
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-91-6828-11,0.0015281508748484585,0.1428988591657758,93.51096250882073,93.51096250882073
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-91-6829-11,0.000846820212897089,0.18022066009403542,212.82045155426277,212.82045155426277
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-91-6831-11,0.002015901488754238,0.2607332383361919,129.33828353751383,129.33828353751383
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-91-6835-11,0.001547187040406395,0.1620729316168006,104.75328928183717,104.75328928183717
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-91-6836-11,0.0010892937782228276,0.1285468242380012,118.00932568230044,118.00932568230044
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-91-6847-11,0.001331635325722484,0.21411712087826634,160.79261096659195,160.79261096659195
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-91-6849-11,0.0015415723491890249,0.1996008882857352,129.47876782477272,129.47876782477272
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-KN-8419-11,0.0018356098330837198,0.37473085173794307,204.14515382520946,204.14515382520946
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-KN-8422-11,0.0020868832178917197,0.3933562116846529,188.48980542478185,188.48980542478185
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-KN-8423-11,0.0018145041930157806,0.39484146395721414,217.60294932191442,217.60294932191442
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-KN-8424-11,0.0014531690194648716,0.314446046164075,216.3864230190302,216.3864230190302
NN,TCGA-LUAD,Lung,TCGA-38-4626-11,TCGA-KN-8425-11,0.0020329451994644853,0.3128240504770984,153.87726661766482,153.87726661766482
