pair,omega,kn,kf,same_tissue,same_ct
Live|Kupffer cell vs Hear|smooth muscle cell,10.435932571321061,0.04998233420937945,0.5216122695663179,False,False
Live|hepatocyte vs Lung|macrophage,10.41380667479714,0.051179270317842376,0.5329710268471941,False,False
Live|hepatocyte vs Marr|hematopoietic st..,10.402446353625228,0.04930867209843126,0.5129308162724283,False,False
Marr|Fraction A pre-p.. vs Marr|monocyte,10.378346758059822,0.03090585434909917,0.3207516732890424,True,False
Live|Kupffer cell vs Lung|type II pneumocyte,10.368888514419766,0.049198497360832254,0.5101337342114447,False,False
Live|Kupffer cell vs Marr|NK cell,10.36700425776477,0.04523219409395396,0.4689223487600631,False,False
Kidn|fenestrated cell vs Hear|smooth muscle cell,10.349559858914695,0.043401374202137716,0.44918512026418034,False,False
Lung|endothelial cell vs Lung|type II pneumocyte,10.339627697053075,0.04558518726806645,0.47133386485225104,True,False
Lung|macrophage vs Hear|leukocyte,10.326552465714583,0.019674892786198734,0.2031738126139906,False,False
Live|Kupffer cell vs Marr|T cell,10.25038727899051,0.047175021578682176,0.4835622410762266,False,False
Live|Kupffer cell vs Marr|B cell,10.220622636828592,0.043873076343977094,0.4484101572285613,False,False
Lung|monocyte vs Marr|NK cell,10.177288428745577,0.041464708222727575,0.4219982951964769,False,False
Live|Kupffer cell vs Sple|T cell,10.159852126643223,0.05070367988038377,0.5151418898613542,False,False
Marr|T cell vs Marr|neutrophil,10.120067441936845,0.04203456936368397,0.42539267685325416,True,False
Lung|B cell vs Marr|monocyte,10.115422919070053,0.038905520413173175,0.39354579286575975,False,False
Lung|monocyte vs Hear|smooth muscle cell,10.09044149269764,0.051195995048482816,0.5165901926971539,False,False
Kidn|kidney tubule cell vs Hear|leukocyte,10.073841020192488,0.05163285903970958,0.5201412133840428,False,False
Sple|T cell vs Lung|B cell,9.992884032238482,0.035366747544326047,0.3534158068079053,False,False
Lung|B cell vs Hear|fibroblast,9.988098318972723,0.05181739288752525,0.5175572147934401,False,False
Marr|B cell vs Marr|neutrophil,9.968277305730188,0.04345091595283488,0.4331307794058337,True,False
Kidn|fenestrated cell vs Hear|fibroblast,9.964552824957535,0.04778389361001707,0.4761451320591659,False,False
Live|Kupffer cell vs Hear|endocardial cell,9.954363270860492,0.049525874836710254,0.49299854943178245,False,False
Lung|macrophage vs Marr|monocyte,9.94389738703633,0.020038537443579797,0.1992611601252428,False,False
Marr|Fraction A pre-p.. vs Marr|neutrophil,9.930951153626156,0.045735918392067254,0.454201171517852,True,False
Sple|T cell vs Lung|monocyte,9.918045023631706,0.04543421742601934,0.450618614044732,False,False
Live|liver sinusoid EC vs Lung|monocyte,9.864462145982024,0.04965523885146953,0.4898222240000171,False,False
Live|hepatocyte vs Lung|stromal cell,9.853009926952012,0.05156306875141387,0.50805142827179,False,False
Kidn|fenestrated cell vs Hear|leukocyte,9.852423867717727,0.051084808247823923,0.5033091840586438,False,False
Marr|Fraction A pre-p.. vs Marr|T cell,9.842687680294897,0.029113960370718662,0.28655961906546645,True,False
Lung|macrophage vs Marr|neutrophil,9.840542983622258,0.043031459300263364,0.4234529248922334,False,False
Kidn|fenestrated cell vs Lung|stromal cell,9.831274881951947,0.04743127100149556,0.46630986321605905,False,False
Kidn|fenestrated cell vs Marr|T cell,9.809517000325759,0.0526932472736373,0.516895304933114,False,False
Live|Kupffer cell vs Marr|Fraction A pre-p..,9.80807054191283,0.044839033457495056,0.43978440318230105,False,False
Lung|endothelial cell vs Lung|monocyte,9.782939283501182,0.05016727049638204,0.4907833612850857,True,False
Kidn|fenestrated cell vs Lung|type II pneumocyte,9.724116314376397,0.052789978223045646,0.5133358884742929,False,False
Live|Kupffer cell vs Lung|macrophage,9.702460908244483,0.0349122386529954,0.3387346307499899,False,False
Sple|T cell vs Lung|stromal cell,9.688672898219282,0.053660269665620985,0.5198968004204403,False,False
Live|NK cell vs Lung|B cell,9.65009334987833,0.045250391217855956,0.4366704993708246,False,False
Live|NK cell vs Lung|stromal cell,9.648906490302075,0.05298779800044056,0.5112743080332662,False,False
Lung|B cell vs Hear|endocardial cell,9.600760862016875,0.05306585220970978,0.5094725570045534,False,False
