pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
Sple|neutrophil vs Lung|plasma cell,neutrophil,plasma cell,Spleen,Lung,False,False,2.9594672725878155,0.27914391438539204,0.32758069107268184,0.5637450218200684,0.9501312335958005
Sple|neutrophil vs Lung|b cell,neutrophil,b cell,Spleen,Lung,False,False,3.2440353549878096,0.25567229512550305,0.3518568649484286,0.5052852630615234,0.907103825136612
Sple|neutrophil vs Lung|vascular assoc..,neutrophil,vascular associated smooth muscle cell,Spleen,Lung,False,False,4.1807758483687,0.30258756478937443,0.38590966742355337,0.5807074904441833,0.9417989417989419
Sple|neutrophil vs Lung|cd8-positive a..,neutrophil,cd8-positive alpha-beta t cell,Spleen,Lung,False,False,3.4627757345034325,0.2269037150690514,0.3093263154534577,0.448830246925354,0.8857938718662952
Sple|neutrophil vs Lung|bronchial smoo..,neutrophil,bronchial smooth muscle cell,Spleen,Lung,False,False,3.855402778260675,0.29173793330145503,0.37839760710862436,0.5600383281707764,0.9445910290237467
Sple|neutrophil vs Lung|bronchial vess..,neutrophil,bronchial vessel endothelial cell,Spleen,Lung,False,False,3.6809332794439693,0.2795511316049571,0.32978547186052265,0.5439656972885132,0.9445910290237467
Sple|neutrophil vs Lung|EC of lymphati..,neutrophil,endothelial cell of lymphatic vessel,Spleen,Lung,False,False,3.5263489327432147,0.3158256245363833,0.4370969644827415,0.5773190259933472,0.9304812834224598
Sple|neutrophil vs Lung|smooth muscle ..,neutrophil,smooth muscle cell,Spleen,Lung,False,False,3.3257644311530026,0.3102925139961454,0.3961206054236235,0.5843249559402466,0.9473684210526316
"Sple|classical mono.. vs Sple|cd8-positive, ..",classical monocyte,"cd8-positive, alpha-beta memory t cell",Spleen,Spleen,True,False,25.614546010960158,0.08486585790628887,0.15092803321454273,0.17988073825836182,0.5611510791366907
Sple|classical mono.. vs Sple|plasma cell,classical monocyte,plasma cell,Spleen,Spleen,True,False,17.721491554456158,0.11456478428857965,0.17650555649040311,0.24282073974609375,0.6531986531986532
Sple|classical mono.. vs Sple|nk cell,classical monocyte,nk cell,Spleen,Spleen,True,False,32.74147629168647,0.08187186434279402,0.15682584084714213,0.180975079536438,0.6111111111111112
"Sple|classical mono.. vs Sple|cd4-positive, ..",classical monocyte,"cd4-positive, alpha-beta memory t cell",Spleen,Spleen,True,False,19.949151714109142,0.08352936664527737,0.16932673929112518,0.17633062601089478,0.5507246376811594
Sple|classical mono.. vs Sple|macrophage,classical monocyte,macrophage,Spleen,Spleen,True,False,39.572245827937415,0.031006412072446855,0.11028351574442175,0.06968456506729126,0.5347985347985348
Sple|classical mono.. vs Sple|naive thymus-d..,classical monocyte,"naive thymus-derived cd4-positive, alpha-beta t cell",Spleen,Spleen,True,False,23.35546083689972,0.09032172835460531,0.18557794558219076,0.18739116191864014,0.5714285714285714
Sple|classical mono.. vs Sple|naive b cell,classical monocyte,naive b cell,Spleen,Spleen,True,False,16.076369088725027,0.10886470989381306,0.21660637436341712,0.23450487852096558,0.5765124555160142
Sple|classical mono.. vs Sple|type i nk t cell,classical monocyte,type i nk t cell,Spleen,Spleen,True,False,25.39295791584719,0.08697384346062088,0.170490343810347,0.18616783618927002,0.5815602836879432
Sple|classical mono.. vs Sple|naive thymus-d..,classical monocyte,"naive thymus-derived cd8-positive, alpha-beta t cell",Spleen,Spleen,True,False,17.734522484819234,0.10300576763252287,0.22015551332496086,0.21671873331069946,0.5915492957746479
Sple|classical mono.. vs Sple|EC,classical monocyte,endothelial cell,Spleen,Spleen,True,False,22.60042949212772,0.14026972777727514,0.2278683998163431,0.31717342138290405,0.921832884097035
Sple|classical mono.. vs Sple|mature nk t cell,classical monocyte,mature nk t cell,Spleen,Spleen,True,False,20.428233547072868,0.09423904031023546,0.20178124679770115,0.1938808560371399,0.5815602836879432
Sple|classical mono.. vs Sple|regulatory t c..,classical monocyte,regulatory t cell,Spleen,Spleen,True,False,29.22105915918015,0.09079810270258531,0.2224912631586018,0.1770612597465515,0.555956678700361
Sple|classical mono.. vs Sple|intermediate m..,classical monocyte,intermediate monocyte,Spleen,Spleen,True,False,8.592599496697686,0.10610005816953888,0.28723104164880864,0.21115952730178833,0.7421383647798743
Sple|classical mono.. vs Sple|innate lymphoi..,classical monocyte,innate lymphoid cell,Spleen,Spleen,True,False,20.329141944321393,0.10300500516197901,0.2609782940428339,0.18952447175979614,0.5663082437275986
Sple|classical mono.. vs Sple|erythrocyte,classical monocyte,erythrocyte,Spleen,Spleen,True,False,6.175027838335959,0.20482257965289416,0.285494118837495,0.4714113473892212,0.9189189189189189
Sple|classical mono.. vs Sple|hematopoietic ..,classical monocyte,hematopoietic stem cell,Spleen,Spleen,True,False,19.957463179435567,0.13385709971371107,0.2541140122314458,0.25773900747299194,0.6206896551724138
Sple|classical mono.. vs Sple|cd1c-positive ..,classical monocyte,cd1c-positive myeloid dendritic cell,Spleen,Spleen,True,False,23.315812986534876,0.08777756535492125,0.2622653940628986,0.1524583101272583,0.5865724381625441
Sple|classical mono.. vs Sple|cd141-positive..,classical monocyte,cd141-positive myeloid dendritic cell,Spleen,Spleen,True,False,14.843329267341305,0.06004560790331158,0.2629006336988261,0.09284710884094238,0.49624060150375937
"Sple|classical mono.. vs Sple|cd8-positive, ..",classical monocyte,"cd8-positive, alpha-beta t cell",Spleen,Spleen,True,False,23.49992158177761,0.11973596866212208,0.2659992650833729,0.23539751768112183,0.6666666666666667
Sple|classical mono.. vs Sple|plasmacytoid d..,classical monocyte,plasmacytoid dendritic cell,Spleen,Spleen,True,False,8.249666890839052,0.12480770801499852,0.3319519953585137,0.22105449438095093,0.6013986013986015
Sple|classical mono.. vs Sple|platelet,classical monocyte,platelet,Spleen,Spleen,True,False,7.344186836862185,0.14043153751514323,0.37552843755377385,0.23265522718429565,0.7421383647798743
Sple|classical mono.. vs Lung|macrophage,classical monocyte,macrophage,Spleen,Lung,False,False,20.501424010142262,0.06323777316583332,0.13778989077679837,0.13901770114898682,0.6577181208053691
Sple|classical mono.. vs Lung|type ii pneumo..,classical monocyte,type ii pneumocyte,Spleen,Lung,False,False,28.09395215146142,0.13062594085473558,0.21107531354330655,0.2829289436340332,0.7012987012987013
Sple|classical mono.. vs Lung|basal cell,classical monocyte,basal cell,Spleen,Lung,False,False,28.012221953197802,0.12662331976706206,0.22387599835829597,0.2440929412841797,0.6013986013986015
Sple|classical mono.. vs Lung|classical mono..,classical monocyte,classical monocyte,Spleen,Lung,False,True,11.641507296363622,0.02582947895308662,0.14963627719121808,0.052118659019470215,0.360655737704918
Sple|classical mono.. vs Lung|club cell,classical monocyte,club cell,Spleen,Lung,False,False,29.74897752579861,0.12920190121656355,0.2192009807573333,0.2672598958015442,0.6301369863013699
Sple|classical mono.. vs Lung|non-classical ..,classical monocyte,non-classical monocyte,Spleen,Lung,False,False,19.032391006120772,0.031383453162180504,0.1448577129986034,0.06325793266296387,0.4126984126984127
Sple|classical mono.. vs Lung|capillary EC,classical monocyte,capillary endothelial cell,Spleen,Lung,False,False,24.303898391775036,0.13631836207115178,0.24395139216384443,0.31782466173171997,0.8700564971751412
Sple|classical mono.. vs Lung|respiratory go..,classical monocyte,respiratory goblet cell,Spleen,Lung,False,False,30.357102903740902,0.12830458886287127,0.22560741468632672,0.2552451491355896,0.6013986013986015
Sple|classical mono.. vs Lung|basophil,classical monocyte,basophil,Spleen,Lung,False,False,15.833974061173663,0.08934483802965201,0.20599010296643605,0.2041795253753662,0.5663082437275986
Sple|classical mono.. vs Lung|lung ciliated ..,classical monocyte,lung ciliated cell,Spleen,Lung,False,False,23.506349958330752,0.18361569432539465,0.2599525875177684,0.4143298268318176,0.9717223650385605
Sple|classical mono.. vs Lung|capillary aero..,classical monocyte,capillary aerocyte,Spleen,Lung,False,False,20.202449076185257,0.14093460346413444,0.24418745782462625,0.3291449546813965,0.8919667590027701
"Sple|classical mono.. vs Lung|cd8-positive, ..",classical monocyte,"cd8-positive, alpha-beta t cell",Spleen,Lung,False,False,19.31457913988737,0.09450151770513537,0.20607532051901079,0.19404512643814087,0.5507246376811594
"Sple|classical mono.. vs Lung|cd4-positive, ..",classical monocyte,"cd4-positive, alpha-beta t cell",Spleen,Lung,False,False,13.940010834485392,0.09758406358551139,0.21192265796727083,0.2048858404159546,0.5401459854014599
Sple|classical mono.. vs Lung|vein EC,classical monocyte,vein endothelial cell,Spleen,Lung,False,False,29.626255406597867,0.12061162632468138,0.22669016746493842,0.25934988260269165,0.6622073578595318
Sple|classical mono.. vs Lung|lung microvasc..,classical monocyte,lung microvascular endothelial cell,Spleen,Lung,False,False,25.766559832083356,0.12380612229283361,0.22344376093303242,0.2611529231071472,0.6531986531986532
Sple|classical mono.. vs Lung|adventitial cell,classical monocyte,adventitial cell,Spleen,Lung,False,False,14.357726754492406,0.18438093286516782,0.33869527109422104,0.3579999804496765,0.8505747126436781
Sple|classical mono.. vs Lung|alveolar fibro..,classical monocyte,alveolar fibroblast,Spleen,Lung,False,False,16.570501484477145,0.1640431169002095,0.3193325996058638,0.33582377433776855,0.7421383647798743
Sple|classical mono.. vs Lung|dendritic cell,classical monocyte,dendritic cell,Spleen,Lung,False,False,19.168172261644987,0.05912250076486708,0.20842779196387518,0.11881661415100098,0.5454545454545454
Sple|classical mono.. vs Lung|intermediate m..,classical monocyte,intermediate monocyte,Spleen,Lung,False,False,12.126302588579815,0.031138138603265007,0.18867467767967339,0.054934918880462646,0.360655737704918
Sple|classical mono.. vs Lung|pericyte cell,classical monocyte,pericyte cell,Spleen,Lung,False,False,23.230351258789124,0.13909969543495687,0.25454871524578115,0.311286985874176,0.8023952095808383
Sple|classical mono.. vs Lung|type i pneumoc..,classical monocyte,type i pneumocyte,Spleen,Lung,False,False,22.907355691593672,0.15230227965957058,0.2657787555293777,0.3323674201965332,0.9010989010989011
