pair_type,cancer,sample_a,sample_b,kn,kf,omega_floor,omega_raw
TT,TCGA-LUSC,TCGA-43-A56V-01,TCGA-L5-A8NQ-01,0.0029966178646615316,0.2558523350223787,85.3803676603514,85.3803676603514
TT,TCGA-LUSC,TCGA-22-0944-01,TCGA-56-A5DS-01,0.00200018328313301,0.1874104181778663,93.69662258366336,93.69662258366336
TT,TCGA-LUSC,TCGA-43-6771-01,TCGA-L5-A4ON-01,0.004265512143955364,0.3296291187036554,77.27773537599025,77.27773537599025
TT,TCGA-LUSC,TCGA-98-A53I-01,TCGA-IG-A3YB-01,0.0028560287304061306,0.23002871536951092,80.5414570660851,80.5414570660851
TT,TCGA-LUSC,TCGA-66-2780-01,TCGA-L5-A43M-01,0.004671550873866871,0.4043378974474185,86.55324716879905,86.55324716879905
TT,TCGA-LUSC,TCGA-34-7107-01,TCGA-CC-A7IJ-01,0.0028250720252388285,0.253765060540885,89.82604984006805,89.82604984006805
TT,TCGA-LUSC,TCGA-51-6867-01,TCGA-85-8355-01,0.0015002685923219948,0.28441181135794213,189.57392883747067,189.57392883747067
TT,TCGA-LUSC,TCGA-56-7730-01,TCGA-77-A5G6-01,0.0019099463341345853,0.3082473212371212,161.39056670238378,161.39056670238378
TT,TCGA-LUSC,TCGA-56-8307-01,TCGA-63-7020-01,0.0026988532483285584,0.2758484761969413,102.20951300993433,102.20951300993433
TT,TCGA-LUSC,TCGA-85-7696-01,TCGA-85-8048-01,0.0017604663355631866,0.2860591078079855,162.4905299404507,162.4905299404507
TT,TCGA-LUSC,TCGA-43-7656-01,TCGA-56-7823-01,0.0024493850487555856,0.416283152708555,169.95414947929416,169.95414947929416
TT,TCGA-LUSC,TCGA-39-5011-01,TCGA-66-2744-01,0.0017431458850700248,0.2942391231602115,168.79776138093655,168.79776138093655
TT,TCGA-LUSC,TCGA-37-5819-01,TCGA-90-A4EE-01,0.003552902105029891,0.30904344560300473,86.98338329262937,86.98338329262937
TT,TCGA-LUSC,TCGA-66-2773-01,TCGA-85-6561-01,0.0011606709531866482,0.24846752699884428,214.07232283764066,214.07232283764066
TT,TCGA-LUSC,TCGA-22-1016-01,TCGA-77-A5GH-01,0.0013897850527101953,0.26347642762144313,189.58070322287782,189.58070322287782
TT,TCGA-LUSC,TCGA-85-8277-01,TCGA-Q1-A5R2-01,0.004968166237386336,0.3462585945094433,69.69545260055625,69.69545260055625
TT,TCGA-LUSC,TCGA-85-7710-01,TCGA-L5-A8NM-01,0.002300637922931107,0.3674431647290151,159.7135998961877,159.7135998961877
TT,TCGA-LUSC,TCGA-68-7756-01,TCGA-CC-A9FS-01,0.004483577817846305,0.15872022430924107,35.40035006808081,35.40035006808081
TT,TCGA-LUSC,TCGA-22-1002-01,TCGA-33-4587-01,0.0017224906878057502,0.2533251603201042,147.0691029643885,147.0691029643885
TT,TCGA-LUSC,TCGA-34-5929-01,TCGA-34-7107-01,0.0019153288368199788,0.3323633351477423,173.52807975238616,173.52807975238616
TT,TCGA-LUSC,TCGA-63-A5MR-01,TCGA-CC-A8HU-01,0.00554857216238153,0.27476283031083093,49.519556071322434,49.519556071322434
TT,TCGA-LUSC,TCGA-CC-5264-01,TCGA-CC-A7IK-01,0.0027618312350099006,0.3429053954452372,124.15870712824635,124.15870712824635
TT,TCGA-LUSC,TCGA-22-4604-01,TCGA-43-A475-01,0.0016189164350437902,0.3239457562415545,200.10035677523533,200.10035677523533
TT,TCGA-LUSC,TCGA-33-AAS8-01,TCGA-IG-A4QT-01,0.003707372493361374,0.2452911545411142,66.16307235929114,66.16307235929114
TT,TCGA-LUSC,TCGA-22-5482-01,TCGA-85-A50Z-01,0.0026592910869629193,0.34093742102312496,128.20613083485242,128.20613083485242
