pair,omega,kn,kf,same_organ,same_ct
Lung|alveolar fibro.. vs Lung|pericyte cell,50.05469943243504,0.004532839704639626,0.22688992899114407,True,False
Live|livEC vs Hear|fibroblast of ..,50.01864816683086,0.005354601395761395,0.26782992328821065,False,False
Lung|capillary EC vs Lung|type i pneumoc..,49.90160222841216,0.0073603993814695175,0.36729572217634276,True,False
Hear|cardiac EC vs Lung|capillary aero..,49.81357119912683,0.0036407524640714893,0.18135888208742157,False,False
Lung|club cell vs Lung|EC of artery,49.76558552525131,0.005466720594179086,0.27205455127227196,True,False
Hear|smooth muscle .. vs Lung|capillary aero..,49.465486077463154,0.006348945310509064,0.3140536658635611,False,False
Hear|fibroblast of .. vs Lung|non-classical ..,49.44646593946301,0.005704766434571686,0.2820805391996407,False,False
Lung|capillary aero.. vs Lung|type i pneumoc..,49.285238696649586,0.007599810012679502,0.37455845052409675,True,False
Live|EC vs Hear|cardiac EC,49.154548835576165,0.006448081614011225,0.31695254259169553,False,False
Live|hepatocyte vs Lung|lung ciliated ..,48.93421260038779,0.00928050024675145,0.4541339721124868,False,False
Hear|fibroblast of .. vs Lung|lung microvasc..,48.88784706866343,0.005674523517014201,0.2774152378873244,False,False
Lung|respiratory go.. vs Lung|bronchial smoo..,48.88689834631921,0.005613871528265236,0.27444476673159823,True,False
Lung|type ii pneumo.. vs Lung|EC of artery,48.79645700170245,0.006800318965933162,0.3318314720190192,True,False
Lung|capillary aero.. vs Lung|vascular assoc..,48.75178350096674,0.007280640610089893,0.3549442147714489,True,False
Live|macrophage vs Live|livEC,48.707446628385256,0.005827622804095038,0.2838486267008199,True,False
Hear|cardiac EC vs Lung|vein EC,48.59941160757996,0.002748299387662802,0.13356573316188447,False,False
Live|t cell vs Lung|non-classical ..,48.50119986860834,0.006989600383724794,0.33900400521273777,False,False
Lung|vein EC vs Lung|alveolar fibro..,48.42396642736461,0.005325736363321901,0.25789327885849467,True,False
Lung|lung microvasc.. vs Lung|bronchial smoo..,48.36774782825543,0.005370779550503157,0.25977251093988774,True,False
Hear|cardiac EC vs Sple|macrophage,48.28411111018399,0.00645045227862154,0.31145435453190196,False,False
Lung|non-classical .. vs Lung|EC of artery,48.137721822074205,0.00556661802579848,0.26796431001563115,True,False
Live|t cell vs Lung|club cell,48.10887565092542,0.007512647146187803,0.36142500736522876,False,False
Hear|cardiac EC vs Lung|type ii pneumo..,47.94943222504298,0.00711983685816982,0.34139213488417675,False,False
Live|fibroblast vs Lung|vein EC,47.81986552013749,0.004963030548740473,0.2373314534131036,False,False
Live|t cell vs Hear|fibroblast of ..,47.74032069066512,0.007617338257526869,0.363654171223605,False,False
Live|intrahepatic c.. vs Hear|cardiac EC,47.64841367634789,0.007518127616325072,0.3582268547342323,False,False
Lung|alveolar fibro.. vs Lung|EC of artery,47.55341702707728,0.005730457883262143,0.2725028534788672,True,False
Lung|club cell vs Lung|bronchial smoo..,47.51815733200171,0.006031575939770694,0.2866093744659399,True,False
Live|t cell vs Hear|cardiac EC,47.35260207567125,0.007961386831831377,0.37699238261820023,False,False
Lung|lung microvasc.. vs Lung|pericyte cell,47.23501470630046,0.006241455406887712,0.2948152379330596,True,False
Live|intrahepatic c.. vs Hear|fibroblast of ..,47.07551544721593,0.007165459690521533,0.3373177083475495,False,False
Live|fibroblast vs Hear|cardiac EC,46.99339982602556,0.005148631605820739,0.241951703609246,False,False
Lung|type ii pneumo.. vs Lung|lung ciliated ..,46.969775410090016,0.006871575069172093,0.322756337712587,True,False
Lung|EC of artery vs Lung|bronchial smoo..,46.840857141157926,0.005176925706387693,0.242491637443294,True,False
"Kidn|b cell vs Bone|cd4-positive, ..",46.8018489610051,0.00329364602106835,0.15414872360905635,False,False
Lung|capillary EC vs Lung|vascular assoc..,46.532981440331504,0.007382338137592781,0.34352220354285634,True,False
Sple|naive thymus-d.. vs Sple|naive b cell,46.48052453763595,0.0040962646480717626,0.19039652948735025,True,False
Lung|non-classical .. vs Lung|pericyte cell,46.45728917652031,0.006085081727701458,0.2826964014865865,True,False
Lung|capillary aero.. vs Lung|bronchial smoo..,46.449610930921715,0.0060938460349512415,0.28305677739642515,True,False
Hear|smooth muscle .. vs Lung|respiratory go..,46.18655211913343,0.0063966504443987455,0.29543922913810067,False,False
Hear|fibroblast of .. vs Lung|type i pneumoc..,46.15194788203896,0.006972709731925035,0.3218041361443901,False,False
Lung|basal cell vs Lung|non-classical ..,46.02706779593087,0.004382531253508558,0.2017150631230243,True,False
Hear|cardiac EC vs Lung|non-classical ..,46.001506116368866,0.005867023597856499,0.2698919219216762,False,False
Sple|memory b cell vs Sple|type i nk t cell,45.97466733461293,0.003952968900941119,0.18173643020483843,True,False
Live|t cell vs Hear|smooth muscle ..,45.94635676597975,0.008143538350837108,0.37416591840500013,False,False
Live|EC vs Lung|vein EC,45.80047877604572,0.006635984496535905,0.3039312670917612,False,False
Lung|type ii pneumo.. vs Lung|capillary EC,45.78493504161415,0.00801169368115566,0.3668148747650224,True,False
Lung|club cell vs Lung|alveolar fibro..,45.77514144138541,0.006254117982232349,0.2862831352277977,True,False
Live|t cell vs Lung|pericyte cell,45.768861628554156,0.008474540668714036,0.3878700792319275,False,False
"Sple|cd8-positive, .. vs Sple|regulatory t c..",45.680108690236004,0.001871316121088453,0.08548192380511138,True,False
Sple|nk cell vs Sple|regulatory t c..,45.66281903191896,0.003399885110472599,0.15524833852882608,True,False
Lung|respiratory go.. vs Lung|alveolar fibro..,45.65063947509178,0.006057011114629789,0.27650643069058833,True,False
Lung|lung ciliated .. vs Lung|pericyte cell,45.58869070950531,0.007757338627460759,0.35364691141620697,True,False
Hear|smooth muscle .. vs Lung|alveolar fibro..,45.549277592276276,0.005075277005402209,0.23117520117676188,False,False
Hear|fibroblast of .. vs Lung|bronchial smoo..,45.49918910047197,0.005217106940441191,0.23737413524051854,False,False
Sple|macrophage vs Lung|vein EC,45.451619073719066,0.00651352498230558,0.29605025632290594,False,False
Lung|type i pneumoc.. vs Lung|vascular assoc..,45.40392708449268,0.007913206899745735,0.35929066908055973,True,False
Kidn|cd4-positive h.. vs Bone|naive b cell,45.34645414620379,0.004459772715886273,0.20223487896342762,False,False
"Live|t cell vs Lung|cd8-positive, ..",45.26062991793378,0.004715067881731483,0.21340694243298458,False,False
Lung|vein EC vs Lung|type i pneumoc..,45.25335358813772,0.007138438400824624,0.3230382770196571,True,False
Live|t cell vs Sple|classical mono..,45.21114721252445,0.0075392793981345066,0.3408594707454119,False,False
