design,cell_type,n_per_condition,rep,donor,omega,perm_P,detected
C1_donor_paired,B cells,50,12,1015,14.423680746258492,0.009900990099009901,True
C1_donor_paired,B cells,50,12,1016,13.832019668584023,0.009900990099009901,True
C1_donor_paired,B cells,50,12,1244,16.646956852183013,0.009900990099009901,True
C1_donor_paired,B cells,50,12,1256,15.072691842630219,0.009900990099009901,True
C1_donor_paired,B cells,50,12,1488,15.845684440006064,0.009900990099009901,True
C1_donor_paired,B cells,50,13,101,16.4224093851519,0.009900990099009901,True
C1_donor_paired,B cells,50,13,1015,15.19998968969772,0.009900990099009901,True
C1_donor_paired,B cells,50,13,1016,14.126785460086648,0.009900990099009901,True
C1_donor_paired,B cells,50,13,1244,15.423814141430952,0.009900990099009901,True
C1_donor_paired,B cells,50,13,1256,17.816795747474266,1.0,False
C1_donor_paired,B cells,50,13,1488,20.08970895181848,0.9603960396039604,False
C1_donor_paired,B cells,50,14,101,13.01395045899,0.009900990099009901,True
C1_donor_paired,B cells,50,14,1015,15.922408941963358,0.5445544554455446,False
C1_donor_paired,B cells,50,14,1016,12.512654712444801,0.009900990099009901,True
C1_donor_paired,B cells,50,14,1244,15.427514402150857,0.009900990099009901,True
C1_donor_paired,B cells,50,14,1256,15.07775783274769,0.009900990099009901,True
C1_donor_paired,B cells,50,14,1488,13.172668586907267,0.009900990099009901,True
C1_donor_paired,B cells,50,15,101,16.791513275208345,0.009900990099009901,True
C1_donor_paired,B cells,50,15,1015,26.721914881251898,0.9801980198019802,False
C1_donor_paired,B cells,50,15,1016,14.841856806668934,0.009900990099009901,True
C1_donor_paired,B cells,50,15,1244,15.241973538475566,0.009900990099009901,True
C1_donor_paired,B cells,50,15,1256,16.34961682708537,0.8613861386138614,False
C1_donor_paired,B cells,50,15,1488,15.28546097227599,0.009900990099009901,True
C1_donor_paired,B cells,50,16,101,15.526733658905554,0.009900990099009901,True
C1_donor_paired,B cells,50,16,1015,12.3330771798759,0.009900990099009901,True
C1_donor_paired,B cells,50,16,1016,12.483213527151136,0.009900990099009901,True
C1_donor_paired,B cells,50,16,1244,15.915441285645903,0.009900990099009901,True
C1_donor_paired,B cells,50,16,1256,13.30869549469564,0.009900990099009901,True
C1_donor_paired,B cells,50,16,1488,24.578534192135525,0.6336633663366337,False
C1_donor_paired,B cells,50,17,101,20.39327687031319,0.009900990099009901,True
C1_donor_paired,B cells,50,17,1015,15.670126709981853,0.009900990099009901,True
C1_donor_paired,B cells,50,17,1016,12.979786245437007,0.009900990099009901,True
C1_donor_paired,B cells,50,17,1244,14.114427133915562,0.009900990099009901,True
C1_donor_paired,B cells,50,17,1256,19.499607221947617,1.0,False
C1_donor_paired,B cells,50,17,1488,15.610005655669887,0.009900990099009901,True
C1_donor_paired,B cells,50,18,101,19.89301571223494,0.009900990099009901,True
C1_donor_paired,B cells,50,18,1015,10.80837493291894,0.009900990099009901,True
C1_donor_paired,B cells,50,18,1016,13.094576735925543,0.009900990099009901,True
C1_donor_paired,B cells,50,18,1244,15.56987646741525,0.009900990099009901,True
C1_donor_paired,B cells,50,18,1256,12.796350673679544,0.009900990099009901,True
C1_donor_paired,B cells,50,18,1488,15.613111929666186,0.009900990099009901,True
C1_donor_paired,B cells,50,19,101,15.821780482480932,0.009900990099009901,True
C1_donor_paired,B cells,50,19,1015,13.17381748090203,0.009900990099009901,True
C1_donor_paired,B cells,50,19,1016,13.697917530464455,0.009900990099009901,True
C1_donor_paired,B cells,50,19,1244,16.062425644347474,0.009900990099009901,True
C1_donor_paired,B cells,50,19,1256,12.890003143077157,0.009900990099009901,True
C1_donor_paired,B cells,50,19,1488,23.835640811325366,0.6534653465346535,False
C1_donor_paired,B cells,100,0,101,23.739293090150323,0.009900990099009901,True
C1_donor_paired,B cells,100,0,1015,22.239603243537342,0.009900990099009901,True
C1_donor_paired,B cells,100,0,1016,18.759116820028645,0.009900990099009901,True
C1_donor_paired,B cells,100,0,1256,17.712813724770147,0.009900990099009901,True
C1_donor_paired,B cells,100,0,1488,17.12536638769334,0.009900990099009901,True
C1_donor_paired,B cells,100,1,101,24.59159056537491,0.009900990099009901,True
C1_donor_paired,B cells,100,1,1015,25.44909708931575,0.9405940594059405,False
C1_donor_paired,B cells,100,1,1016,18.937930180302136,0.009900990099009901,True
C1_donor_paired,B cells,100,1,1256,19.105001083463026,0.009900990099009901,True
C1_donor_paired,B cells,100,1,1488,21.27609810079703,0.9504950495049505,False
C1_donor_paired,B cells,100,2,101,23.797425613045416,0.009900990099009901,True
C1_donor_paired,B cells,100,2,1015,29.10655556936177,0.9900990099009901,False
C1_donor_paired,B cells,100,2,1016,18.98942496863447,0.009900990099009901,True
C1_donor_paired,B cells,100,2,1256,21.396903207351183,0.26732673267326734,False
C1_donor_paired,B cells,100,2,1488,32.587227840281415,0.07920792079207921,False
C1_donor_paired,B cells,100,3,101,22.583850775456074,0.009900990099009901,True
C1_donor_paired,B cells,100,3,1015,24.53094673204409,0.9801980198019802,False
C1_donor_paired,B cells,100,3,1016,17.69450937767434,0.009900990099009901,True
C1_donor_paired,B cells,100,3,1256,16.96305234875784,0.009900990099009901,True
C1_donor_paired,B cells,100,3,1488,22.513707113254252,0.9504950495049505,False
C1_donor_paired,B cells,100,4,101,23.24304603404753,0.009900990099009901,True
C1_donor_paired,B cells,100,4,1015,22.7386532999834,0.009900990099009901,True
C1_donor_paired,B cells,100,4,1016,17.34686034480469,0.009900990099009901,True
C1_donor_paired,B cells,100,4,1256,25.582229458577388,0.009900990099009901,True
C1_donor_paired,B cells,100,4,1488,28.106556144744456,0.5841584158415841,False
C1_donor_paired,B cells,100,5,101,24.5595440638258,0.009900990099009901,True
C1_donor_paired,B cells,100,5,1015,25.066962553085954,0.900990099009901,False
C1_donor_paired,B cells,100,5,1016,19.764374037988024,0.009900990099009901,True
C1_donor_paired,B cells,100,5,1256,19.691292608190984,0.009900990099009901,True
C1_donor_paired,B cells,100,5,1488,21.188124616282575,0.009900990099009901,True
C1_donor_paired,B cells,100,6,101,24.199497754998248,0.009900990099009901,True
C1_donor_paired,B cells,100,6,1015,20.07146739760983,0.009900990099009901,True
C1_donor_paired,B cells,100,6,1016,19.672727345387347,0.009900990099009901,True
C1_donor_paired,B cells,100,6,1256,23.484696770913775,1.0,False
C1_donor_paired,B cells,100,6,1488,30.497572299430683,0.25742574257425743,False
C1_donor_paired,B cells,100,7,101,23.660567337429686,0.009900990099009901,True
C1_donor_paired,B cells,100,7,1015,30.669173157443286,0.9900990099009901,False
C1_donor_paired,B cells,100,7,1016,18.217419139431218,0.009900990099009901,True
C1_donor_paired,B cells,100,7,1256,27.268376354002765,0.40594059405940597,False
C1_donor_paired,B cells,100,7,1488,14.510514915168269,0.009900990099009901,True
C1_donor_paired,B cells,100,8,101,23.466147714826537,0.009900990099009901,True
C1_donor_paired,B cells,100,8,1015,20.063489476721834,0.009900990099009901,True
C1_donor_paired,B cells,100,8,1016,18.627200086479448,0.009900990099009901,True
C1_donor_paired,B cells,100,8,1256,19.0677228395885,0.009900990099009901,True
C1_donor_paired,B cells,100,8,1488,19.228305672337065,0.009900990099009901,True
C1_donor_paired,B cells,100,9,101,23.32858929824314,0.009900990099009901,True
C1_donor_paired,B cells,100,9,1015,19.749700277740292,0.009900990099009901,True
C1_donor_paired,B cells,100,9,1016,19.616527133437323,0.009900990099009901,True
C1_donor_paired,B cells,100,9,1256,20.475685978184377,0.6534653465346535,False
C1_donor_paired,B cells,100,9,1488,20.70021328013148,0.009900990099009901,True
C1_donor_paired,B cells,100,10,101,23.420273749707746,0.009900990099009901,True
C1_donor_paired,B cells,100,10,1015,23.72149023557795,0.009900990099009901,True
C1_donor_paired,B cells,100,10,1016,17.656543351779455,0.009900990099009901,True
C1_donor_paired,B cells,100,10,1256,20.790395573950796,0.009900990099009901,True
C1_donor_paired,B cells,100,10,1488,27.668819617824315,0.7326732673267327,False
C1_donor_paired,B cells,100,11,101,23.16229091467715,0.009900990099009901,True
C1_donor_paired,B cells,100,11,1015,23.166579528182908,0.9801980198019802,False
C1_donor_paired,B cells,100,11,1016,19.12880830190158,0.009900990099009901,True
C1_donor_paired,B cells,100,11,1256,28.850657156264433,0.46534653465346537,False
C1_donor_paired,B cells,100,11,1488,21.255145032973175,1.0,False
C1_donor_paired,B cells,100,12,101,24.936647174999244,0.009900990099009901,True
C1_donor_paired,B cells,100,12,1015,18.8491459050028,0.5544554455445545,False
C1_donor_paired,B cells,100,12,1016,17.700840406820575,0.009900990099009901,True
C1_donor_paired,B cells,100,12,1256,22.424107480971944,0.48514851485148514,False
C1_donor_paired,B cells,100,12,1488,30.474051988530633,0.26732673267326734,False
C1_donor_paired,B cells,100,13,101,24.157740531045444,0.009900990099009901,True
C1_donor_paired,B cells,100,13,1015,26.51467192046914,0.7623762376237624,False
C1_donor_paired,B cells,100,13,1016,18.492186265629275,0.009900990099009901,True
C1_donor_paired,B cells,100,13,1256,21.500152511451457,0.45544554455445546,False
C1_donor_paired,B cells,100,13,1488,21.046340353438055,0.009900990099009901,True
C1_donor_paired,B cells,100,14,101,23.65888045569192,0.009900990099009901,True
C1_donor_paired,B cells,100,14,1015,28.75038463004263,0.504950495049505,False
C1_donor_paired,B cells,100,14,1016,18.07104756382004,0.009900990099009901,True
C1_donor_paired,B cells,100,14,1256,26.88171806105472,0.45544554455445546,False
C1_donor_paired,B cells,100,14,1488,22.07337134078402,0.009900990099009901,True
C1_donor_paired,B cells,100,15,101,23.77786684694675,0.009900990099009901,True
C1_donor_paired,B cells,100,15,1015,28.914922941733334,0.9900990099009901,False
C1_donor_paired,B cells,100,15,1016,19.378109179181195,0.009900990099009901,True
C1_donor_paired,B cells,100,15,1256,25.123707593106335,0.48514851485148514,False
C1_donor_paired,B cells,100,15,1488,20.447950330178358,0.9702970297029703,False
C1_donor_paired,B cells,100,16,101,23.22288444694512,0.009900990099009901,True
C1_donor_paired,B cells,100,16,1015,20.62691418892277,0.009900990099009901,True
C1_donor_paired,B cells,100,16,1016,17.740167349028226,0.009900990099009901,True
C1_donor_paired,B cells,100,16,1256,26.74036944137763,0.5544554455445545,False
C1_donor_paired,B cells,100,16,1488,20.90666464680524,0.009900990099009901,True
C1_donor_paired,B cells,100,17,101,24.190954837117587,0.009900990099009901,True
C1_donor_paired,B cells,100,17,1015,22.459900483423418,0.009900990099009901,True
C1_donor_paired,B cells,100,17,1016,17.956414136357065,0.009900990099009901,True
C1_donor_paired,B cells,100,17,1256,17.984620069269322,0.009900990099009901,True
C1_donor_paired,B cells,100,17,1488,21.36849147366559,0.009900990099009901,True
C1_donor_paired,B cells,100,18,101,23.858690195661776,0.009900990099009901,True
C1_donor_paired,B cells,100,18,1015,21.05362286787744,0.009900990099009901,True
C1_donor_paired,B cells,100,18,1016,19.37769400027343,0.009900990099009901,True
C1_donor_paired,B cells,100,18,1256,25.078410676860436,0.6138613861386139,False
C1_donor_paired,B cells,100,18,1488,29.946465629744285,0.27722772277227725,False
C1_donor_paired,B cells,100,19,101,25.232674028443128,0.009900990099009901,True
C1_donor_paired,B cells,100,19,1015,21.917399977997587,0.009900990099009901,True
C1_donor_paired,B cells,100,19,1016,19.525134273711053,0.009900990099009901,True
C1_donor_paired,B cells,100,19,1256,24.866501699610833,0.5346534653465347,False
C1_donor_paired,B cells,100,19,1488,21.606695045242354,0.009900990099009901,True
C1_donor_paired,B cells,200,0,1015,29.466899921770857,0.4752475247524752,False
C1_donor_paired,B cells,200,0,1256,30.520888238221332,0.5544554455445545,False
C1_donor_paired,B cells,200,0,1488,24.40573595437057,0.9306930693069307,False
C1_donor_paired,B cells,200,1,1015,21.943789908424357,0.46534653465346537,False
C1_donor_paired,B cells,200,1,1256,29.700829196742088,0.49504950495049505,False
C1_donor_paired,B cells,200,1,1488,24.783399832077606,0.8217821782178217,False
C1_donor_paired,B cells,200,2,1015,26.55648663275265,0.5544554455445545,False
C1_donor_paired,B cells,200,2,1256,30.196681431640346,0.3564356435643564,False
C1_donor_paired,B cells,200,2,1488,32.06500199368365,0.1485148514851485,False
C1_donor_paired,B cells,200,3,1015,34.834645744051315,0.9603960396039604,False
C1_donor_paired,B cells,200,3,1256,29.597023890074578,0.504950495049505,False
C1_donor_paired,B cells,200,3,1488,24.516056171673846,0.8712871287128713,False
C1_donor_paired,B cells,200,4,1015,27.95747570724809,0.46534653465346537,False
C1_donor_paired,B cells,200,4,1256,29.782154584098326,0.45544554455445546,False
C1_donor_paired,B cells,200,4,1488,23.750782630287066,0.9207920792079208,False
C1_donor_paired,B cells,200,5,1015,32.17126872733964,0.9801980198019802,False
C1_donor_paired,B cells,200,5,1256,30.260034309280698,0.5445544554455446,False
C1_donor_paired,B cells,200,5,1488,23.6748229243379,0.9504950495049505,False
C1_donor_paired,B cells,200,6,1015,30.508923030088393,0.009900990099009901,True
C1_donor_paired,B cells,200,6,1256,30.44547791816828,0.37623762376237624,False
C1_donor_paired,B cells,200,6,1488,24.209316032709587,0.9207920792079208,False
C1_donor_paired,B cells,200,7,1015,27.261201294137063,0.5148514851485149,False
C1_donor_paired,B cells,200,7,1256,29.915437497696285,0.5544554455445545,False
C1_donor_paired,B cells,200,7,1488,31.801992019207564,0.31683168316831684,False
C1_donor_paired,B cells,200,8,1015,30.319027578983793,0.5346534653465347,False
C1_donor_paired,B cells,200,8,1256,29.00643818408576,0.504950495049505,False
C1_donor_paired,B cells,200,8,1488,25.7167105514139,0.8217821782178217,False
C1_donor_paired,B cells,200,9,1015,30.277104310657116,0.5643564356435643,False
C1_donor_paired,B cells,200,9,1256,29.18743710470463,0.5247524752475248,False
C1_donor_paired,B cells,200,9,1488,30.827854737891315,0.3564356435643564,False
C1_donor_paired,B cells,200,10,1015,29.85943619916898,0.693069306930693,False
C1_donor_paired,B cells,200,10,1256,29.163982166357005,0.4752475247524752,False
C1_donor_paired,B cells,200,10,1488,26.0967701141242,0.8415841584158416,False
C1_donor_paired,B cells,200,11,1015,33.49257108550621,0.9801980198019802,False
C1_donor_paired,B cells,200,11,1256,26.467003164160218,0.009900990099009901,True
C1_donor_paired,B cells,200,11,1488,25.609028111366552,0.8910891089108911,False
C1_donor_paired,B cells,200,12,1015,28.27688913251168,0.009900990099009901,True
C1_donor_paired,B cells,200,12,1256,29.73252144179281,0.48514851485148514,False
C1_donor_paired,B cells,200,12,1488,27.812624574686932,0.009900990099009901,True
C1_donor_paired,B cells,200,13,1015,27.835551529210164,0.009900990099009901,True
C1_donor_paired,B cells,200,13,1256,28.911806028460592,0.39603960396039606,False
C1_donor_paired,B cells,200,13,1488,23.094276324784655,0.9702970297029703,False
C1_donor_paired,B cells,200,14,1015,25.66919603643197,0.46534653465346537,False
C1_donor_paired,B cells,200,14,1256,27.028451185542046,0.009900990099009901,True
C1_donor_paired,B cells,200,14,1488,28.438307169253882,0.009900990099009901,True
C1_donor_paired,B cells,200,15,1015,19.993335755126367,0.009900990099009901,True
C1_donor_paired,B cells,200,15,1256,30.128246061904285,0.5148514851485149,False
C1_donor_paired,B cells,200,15,1488,23.148587217189252,0.9108910891089109,False
C1_donor_paired,B cells,200,16,1015,29.90742685426372,0.6633663366336634,False
C1_donor_paired,B cells,200,16,1256,27.8604589580794,0.9603960396039604,False
C1_donor_paired,B cells,200,16,1488,24.256465398530086,0.9306930693069307,False
C1_donor_paired,B cells,200,17,1015,27.5894843256505,0.009900990099009901,True
C1_donor_paired,B cells,200,17,1256,30.265346030812935,0.40594059405940597,False
C1_donor_paired,B cells,200,17,1488,24.179884943091224,0.9207920792079208,False
C1_donor_paired,B cells,200,18,1015,30.75209501421993,0.6237623762376238,False
C1_donor_paired,B cells,200,18,1256,29.25949911988656,0.45544554455445546,False
C1_donor_paired,B cells,200,18,1488,24.369464485911372,0.8415841584158416,False
C1_donor_paired,B cells,200,19,1015,34.06473857453523,0.9900990099009901,False
C1_donor_paired,B cells,200,19,1256,29.77864698622678,0.46534653465346537,False
C1_donor_paired,B cells,200,19,1488,21.228672570089124,0.009900990099009901,True
C2_pooled,B cells,50,0,pooled,12.322949484304848,0.009900990099009901,True
C2_pooled,B cells,50,1,pooled,15.588468792269778,0.009900990099009901,True
C2_pooled,B cells,50,2,pooled,13.44210040988138,0.009900990099009901,True
C2_pooled,B cells,50,3,pooled,25.787303320747377,0.8712871287128713,False
C2_pooled,B cells,50,4,pooled,13.45432079463576,0.009900990099009901,True
C2_pooled,B cells,50,5,pooled,14.742378234909529,0.009900990099009901,True
C2_pooled,B cells,50,6,pooled,14.29657259587794,0.009900990099009901,True
C2_pooled,B cells,50,7,pooled,21.324016474221953,0.9108910891089109,False
C2_pooled,B cells,50,8,pooled,24.813991387024508,0.504950495049505,False
C2_pooled,B cells,50,9,pooled,13.018325050161193,0.009900990099009901,True
C2_pooled,B cells,50,10,pooled,24.412489782192527,0.9702970297029703,False
C2_pooled,B cells,50,11,pooled,14.62842782715491,0.009900990099009901,True
C2_pooled,B cells,50,12,pooled,12.948552431101552,0.009900990099009901,True
C2_pooled,B cells,50,13,pooled,17.5279645175402,0.5247524752475248,False
C2_pooled,B cells,50,14,pooled,14.565341222848375,0.009900990099009901,True
C2_pooled,B cells,50,15,pooled,14.53110824961854,0.009900990099009901,True
C2_pooled,B cells,50,16,pooled,15.420049787729793,0.009900990099009901,True
C2_pooled,B cells,50,17,pooled,14.856688639593923,0.009900990099009901,True
C2_pooled,B cells,50,18,pooled,30.374550923638598,0.801980198019802,False
C2_pooled,B cells,50,19,pooled,14.06295997461929,0.009900990099009901,True
C2_pooled,B cells,100,0,pooled,16.905265634746623,0.009900990099009901,True
C2_pooled,B cells,100,1,pooled,17.301016642086065,0.009900990099009901,True
C2_pooled,B cells,100,2,pooled,29.47083619925697,0.8514851485148515,False
C2_pooled,B cells,100,3,pooled,21.70679806768528,0.009900990099009901,True
C2_pooled,B cells,100,4,pooled,34.71474610830108,0.9405940594059405,False
C2_pooled,B cells,100,5,pooled,21.22897131887058,0.009900990099009901,True
C2_pooled,B cells,100,6,pooled,22.959884662194554,0.009900990099009901,True
C2_pooled,B cells,100,7,pooled,23.53961359439372,0.07920792079207921,False
C2_pooled,B cells,100,8,pooled,23.14577311995316,0.4752475247524752,False
C2_pooled,B cells,100,9,pooled,25.501092101432285,0.8712871287128713,False
C2_pooled,B cells,100,10,pooled,27.592971305997164,0.9504950495049505,False
C2_pooled,B cells,100,11,pooled,21.46535285582718,0.9801980198019802,False
C2_pooled,B cells,100,12,pooled,24.37616894225017,0.039603960396039604,True
C2_pooled,B cells,100,13,pooled,18.03952316731737,0.009900990099009901,True
C2_pooled,B cells,100,14,pooled,19.43887412374778,0.009900990099009901,True
C2_pooled,B cells,100,15,pooled,24.08236378877175,0.9603960396039604,False
C2_pooled,B cells,100,16,pooled,25.82423514753221,0.8217821782178217,False
C2_pooled,B cells,100,17,pooled,33.77631656365674,0.9603960396039604,False
C2_pooled,B cells,100,18,pooled,23.882283154752425,0.009900990099009901,True
C2_pooled,B cells,100,19,pooled,21.003978944924746,0.3564356435643564,False
C2_pooled,B cells,200,0,pooled,33.238598189044254,0.7425742574257426,False
C2_pooled,B cells,200,1,pooled,26.92375253452912,0.504950495049505,False
C2_pooled,B cells,200,2,pooled,30.799013513964006,0.5841584158415841,False
C2_pooled,B cells,200,3,pooled,28.638137197131247,0.22772277227722773,False
C2_pooled,B cells,200,4,pooled,23.877305459738388,0.009900990099009901,True
C2_pooled,B cells,200,5,pooled,28.33636554774612,0.009900990099009901,True
C2_pooled,B cells,200,6,pooled,32.926918698357674,0.48514851485148514,False
C2_pooled,B cells,200,7,pooled,23.270479731002922,0.5247524752475248,False
C2_pooled,B cells,200,8,pooled,29.789176751870965,0.48514851485148514,False
C2_pooled,B cells,200,9,pooled,28.541912493737623,0.9801980198019802,False
C2_pooled,B cells,200,10,pooled,26.322783735360883,0.3465346534653465,False
C2_pooled,B cells,200,11,pooled,28.4007095465566,0.3564356435643564,False
C2_pooled,B cells,200,12,pooled,38.06027563037593,0.9108910891089109,False
C2_pooled,B cells,200,13,pooled,24.812065077468997,0.009900990099009901,True
C2_pooled,B cells,200,14,pooled,30.923376765645763,0.009900990099009901,True
C2_pooled,B cells,200,15,pooled,25.58715784650775,0.46534653465346537,False
C2_pooled,B cells,200,16,pooled,34.482968025416035,0.5148514851485149,False
C2_pooled,B cells,200,17,pooled,29.15195363775753,0.4158415841584158,False
C2_pooled,B cells,200,18,pooled,32.90109192472442,0.9603960396039604,False
C2_pooled,B cells,200,19,pooled,31.212487908759062,0.8712871287128713,False
C2_pooled,B cells,500,0,pooled,26.454707415993283,0.32673267326732675,False
C2_pooled,B cells,500,1,pooled,26.152171177166355,0.42574257425742573,False
C2_pooled,B cells,500,2,pooled,34.64729621992677,0.504950495049505,False
C2_pooled,B cells,500,3,pooled,34.51454849226622,0.22772277227722773,False
C2_pooled,B cells,500,4,pooled,25.754948725525335,0.27722772277227725,False
C2_pooled,B cells,500,5,pooled,26.96277818739887,0.33663366336633666,False
C2_pooled,B cells,500,6,pooled,27.363358218829937,0.38613861386138615,False
C2_pooled,B cells,500,7,pooled,28.35089488153066,0.6237623762376238,False
C2_pooled,B cells,500,8,pooled,33.62342035340134,0.26732673267326734,False
C2_pooled,B cells,500,9,pooled,35.482555148352574,0.5346534653465347,False
C2_pooled,B cells,500,10,pooled,34.00178208951653,0.22772277227722773,False
C2_pooled,B cells,500,11,pooled,29.474152298838295,0.46534653465346537,False
C2_pooled,B cells,500,12,pooled,39.388076792617305,0.21782178217821782,False
C2_pooled,B cells,500,13,pooled,26.527646134511713,0.3465346534653465,False
C2_pooled,B cells,500,14,pooled,27.306842153309766,0.5445544554455446,False
C2_pooled,B cells,500,15,pooled,27.95587282472664,0.32673267326732675,False
C2_pooled,B cells,500,16,pooled,34.43411333249948,0.25742574257425743,False
C2_pooled,B cells,500,17,pooled,34.493505879696855,0.2871287128712871,False
C2_pooled,B cells,500,18,pooled,25.201604882843405,0.2871287128712871,False
C2_pooled,B cells,500,19,pooled,24.72141200753064,1.0,False
C2_pooled,B cells,1000,0,pooled,28.561051766344804,0.3069306930693069,False
C2_pooled,B cells,1000,1,pooled,29.651978081899934,0.37623762376237624,False
C2_pooled,B cells,1000,2,pooled,29.30901568960933,0.31683168316831684,False
C2_pooled,B cells,1000,3,pooled,28.952771641956737,0.31683168316831684,False
C2_pooled,B cells,1000,4,pooled,30.209355705092026,0.24752475247524752,False
C2_pooled,B cells,1000,5,pooled,28.63269464881765,0.36633663366336633,False
C2_pooled,B cells,1000,6,pooled,37.089703175138396,0.18811881188118812,False
C2_pooled,B cells,1000,7,pooled,29.061525352337878,0.297029702970297,False
C2_pooled,B cells,1000,8,pooled,27.875044937191106,0.22772277227722773,False
C2_pooled,B cells,1000,9,pooled,28.66701251852068,0.2871287128712871,False
C2_pooled,B cells,1000,10,pooled,28.268733506423363,0.38613861386138615,False
C2_pooled,B cells,1000,11,pooled,29.33051162266278,0.27722772277227725,False
C2_pooled,B cells,1000,12,pooled,28.81995292248396,0.33663366336633666,False
C2_pooled,B cells,1000,13,pooled,37.80606041782389,0.297029702970297,False
C2_pooled,B cells,1000,14,pooled,29.74762310014802,0.27722772277227725,False
C2_pooled,B cells,1000,15,pooled,28.58544101889159,0.297029702970297,False
C2_pooled,B cells,1000,16,pooled,28.985354693569647,0.3465346534653465,False
C2_pooled,B cells,1000,17,pooled,29.537934799006187,0.32673267326732675,False
C2_pooled,B cells,1000,18,pooled,28.901941231587333,0.26732673267326734,False
C2_pooled,B cells,1000,19,pooled,29.301227933959197,0.32673267326732675,False
C1_donor_paired,CD14+ Monocytes,50,0,101,22.547254510014437,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,0,1015,20.24925316229112,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,0,1016,19.591585691604617,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,0,1039,23.996583878401584,0.0594059405940594,False
C1_donor_paired,CD14+ Monocytes,50,0,107,24.848495223443056,0.8613861386138614,False
C1_donor_paired,CD14+ Monocytes,50,0,1244,21.465839156858916,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,0,1256,24.5894428121494,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,0,1488,20.01184532709388,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,1,101,22.919784235071354,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,1,1015,20.916993713355676,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,1,1016,20.86380346417846,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,1,1039,25.494669128414685,0.1188118811881188,False
C1_donor_paired,CD14+ Monocytes,50,1,107,21.42445789447592,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,1,1244,20.34448061113831,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,1,1256,25.767633206336765,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,1,1488,24.302512406110523,0.8514851485148515,False
C1_donor_paired,CD14+ Monocytes,50,2,101,22.14152398118977,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,2,1015,21.299632702110955,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,2,1016,25.768293769009425,0.6435643564356436,False
C1_donor_paired,CD14+ Monocytes,50,2,1039,21.76778240591831,0.16831683168316833,False
C1_donor_paired,CD14+ Monocytes,50,2,107,23.539321738630374,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,2,1244,22.994403557644763,0.21782178217821782,False
C1_donor_paired,CD14+ Monocytes,50,2,1256,25.45942674321254,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,2,1488,22.35396561930748,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,3,101,23.267401569485664,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,3,1015,21.405645858411273,0.9702970297029703,False
C1_donor_paired,CD14+ Monocytes,50,3,1016,23.25322164664632,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,3,1039,35.07825407907584,0.0891089108910891,False
C1_donor_paired,CD14+ Monocytes,50,3,107,22.009281265925253,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,3,1244,23.26866412084238,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,3,1256,26.706276640166816,0.6633663366336634,False
C1_donor_paired,CD14+ Monocytes,50,3,1488,27.269970419965937,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,4,101,23.618819311089702,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,4,1015,19.86207368370739,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,4,1016,21.046286006414714,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,4,1039,25.437966513957015,0.07920792079207921,False
C1_donor_paired,CD14+ Monocytes,50,4,107,26.02429006170739,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,4,1244,24.121030929185615,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,4,1256,27.340309931640576,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,4,1488,23.349325154198077,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,5,101,23.63206659759434,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,5,1015,22.93066266791748,0.594059405940594,False
C1_donor_paired,CD14+ Monocytes,50,5,1016,22.58426669699991,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,5,1039,24.565903352966533,0.04950495049504951,True
C1_donor_paired,CD14+ Monocytes,50,5,107,19.826444727729154,0.009900990099009901,True
C1_donor_paired,CD14+ Monocytes,50,5,1244,23.54001154245178,0.009900990099009901,True
