cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Oligodendrocyte precursor,Human BL::B,Human BM::A,7566,12.524563281893858,False,0.03596403596403597,0.965034965034965
Oligodendrocyte precursor,Human BL::B,Human BM::B,7567,31.291167168655416,False,0.5914085914085914,0.4095904095904096
Oligodendrocyte precursor,Human BL::B,Human BNST::A,7568,28.773719768063444,False,0.5334665334665335,0.4675324675324675
Oligodendrocyte precursor,Human BL::B,Human BNST::B,7569,29.370804936982335,False,0.5574425574425574,0.4435564435564436
Oligodendrocyte precursor,Human BL::B,Human CA1-3::A,7570,15.550986897205473,False,0.2867132867132867,0.7142857142857143
Oligodendrocyte precursor,Human BL::B,Human CA1-3::B,7571,17.834509853041784,False,0.3756243756243756,0.6253746253746254
Oligodendrocyte precursor,Human BL::B,Human CA1C-CA3C::A,7572,19.096315848124082,False,0.21178821178821178,0.7892107892107892
Oligodendrocyte precursor,Human BL::B,Human CA1C-CA3C::B,7573,32.947475394611196,False,0.6113886113886113,0.38961038961038963
Oligodendrocyte precursor,Human BL::B,Human CA1R-CA2R::A,7574,21.9016235612487,False,0.5604395604395604,0.4405594405594406
Oligodendrocyte precursor,Human BL::B,Human CA1R-CA2R::B,7575,19.73369065148584,False,0.4485514485514486,0.5524475524475524
Oligodendrocyte precursor,Human BL::B,Human CA1R-CA2R-CA3R::A,7576,22.976838596100112,False,0.4245754245754246,0.5764235764235764
Oligodendrocyte precursor,Human BL::B,Human CA1R-CA2R-CA3R::B,7577,21.15442313462736,False,0.32867132867132864,0.6723276723276723
Oligodendrocyte precursor,Human BL::B,Human CA1U::A,7578,22.365030183794225,False,0.41358641358641357,0.5874125874125874
Oligodendrocyte precursor,Human BL::B,Human CA1U::B,7579,25.722530575400818,False,0.47152847152847155,0.5294705294705294
Oligodendrocyte precursor,Human BL::B,Human CA1U-CA2U-CA3U::A,7580,10.269271452074832,False,0.024975024975024976,0.9760239760239761
Oligodendrocyte precursor,Human BL::B,Human CA1U-CA2U-CA3U::B,7581,12.364841570935276,False,0.054945054945054944,0.9460539460539461
Oligodendrocyte precursor,Human BL::B,Human CA2U-CA3U::A,7582,17.887881850160575,False,0.4165834165834166,0.5844155844155844
Oligodendrocyte precursor,Human BL::B,Human CA2U-CA3U::B,7583,17.65661888165917,False,0.37462537462537465,0.6263736263736264
